"nr_num_residents_proven","d_completed","cd_regio"
"0","2020-04-09","VLA"
"3","2020-04-09","VLA"
"0","2020-04-09","VLA"
"12","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"2","2020-04-09","VLA"
"13","2020-04-09","VLA"
"0","2020-04-09","VLA"
"2","2020-04-09","VLA"
"28","2020-04-09","VLA"
"5","2020-04-09","VLA"
"0","2020-04-09","VLA"
"30","2020-04-09","VLA"
"0","2020-04-09","VLA"
"8","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"2","2020-04-09","VLA"
"8","2020-04-09","VLA"
"0","2020-04-09","VLA"
"1","2020-04-09","VLA"
"0","2020-04-09","VLA"
"42","2020-04-09","VLA"
"2","2020-04-09","VLA"
"0","2020-04-09","VLA"
"1","2020-04-09","VLA"
"1","2020-04-09","VLA"
"11","2020-04-09","VLA"
"0","2020-04-09","VLA"
"50","2020-04-09","VLA"
"0","2020-04-09","VLA"
"1","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"8","2020-04-09","VLA"
"1","2020-04-09","VLA"
"0","2020-04-09","VLA"
"21","2020-04-09","VLA"
"6","2020-04-09","VLA"
"29","2020-04-09","VLA"
"0","2020-04-09","VLA"
"5","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"1","2020-04-09","VLA"
"7","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"1","2020-04-09","VLA"
"16","2020-04-09","VLA"
"6","2020-04-09","VLA"
"11","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"4","2020-04-09","VLA"
"24","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"8","2020-04-09","VLA"
"1","2020-04-09","VLA"
"1","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"4","2020-04-09","VLA"
"1","2020-04-09","VLA"
"4","2020-04-09","VLA"
"1","2020-04-09","VLA"
"0","2020-04-09","VLA"
"1","2020-04-09","VLA"
"5","2020-04-10","VLA"
"1","2020-04-10","VLA"
"8","2020-04-10","VLA"
"0","2020-04-10","VLA"
"14","2020-04-10","VLA"
"14","2020-04-10","VLA"
"0","2020-04-10","VLA"
"19","2020-04-10","VLA"
"14","2020-04-10","VLA"
"6","2020-04-10","VLA"
"2","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"2","2020-04-10","VLA"
"0","2020-04-10","VLA"
"36","2020-04-10","VLA"
"10","2020-04-10","VLA"
"1","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"1","2020-04-10","VLA"
"3","2020-04-10","VLA"
"21","2020-04-10","VLA"
"2","2020-04-10","VLA"
"0","2020-04-10","VLA"
"13","2020-04-10","VLA"
"9","2020-04-10","VLA"
"3","2020-04-10","VLA"
"3","2020-04-10","VLA"
"14","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"1","2020-04-10","VLA"
"11","2020-04-10","VLA"
"1","2020-04-10","VLA"
"55","2020-04-10","VLA"
"22","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"13","2020-04-10","VLA"
"15","2020-04-10","VLA"
"1","2020-04-10","VLA"
"3","2020-04-10","VLA"
"8","2020-04-10","VLA"
"0","2020-04-10","VLA"
"2","2020-04-10","VLA"
"6","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"1","2020-04-10","VLA"
"9","2020-04-10","VLA"
"7","2020-04-10","VLA"
"8","2020-04-10","VLA"
"1","2020-04-10","VLA"
"0","2020-04-10","VLA"
"25","2020-04-10","VLA"
"23","2020-04-10","VLA"
"0","2020-04-10","VLA"
"5","2020-04-10","VLA"
"0","2020-04-10","VLA"
"14","2020-04-10","VLA"
"20","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"50","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"1","2020-04-10","VLA"
"38","2020-04-10","VLA"
"1","2020-04-10","VLA"
"2","2020-04-10","VLA"
"0","2020-04-10","VLA"
"15","2020-04-10","VLA"
"8","2020-04-10","VLA"
"7","2020-04-10","VLA"
"8","2020-04-10","VLA"
"2","2020-04-10","VLA"
"6","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"2","2020-04-10","VLA"
"2","2020-04-10","VLA"
"18","2020-04-10","VLA"
"12","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"4","2020-04-10","VLA"
"5","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"1","2020-04-10","VLA"
"1","2020-04-10","VLA"
"0","2020-04-10","VLA"
"3","2020-04-10","VLA"
"5","2020-04-10","VLA"
"1","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"2","2020-04-10","VLA"
"1","2020-04-10","VLA"
"21","2020-04-10","VLA"
"7","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"2","2020-04-10","VLA"
"2","2020-04-10","VLA"
"6","2020-04-10","VLA"
"0","2020-04-10","VLA"
"8","2020-04-10","VLA"
"1","2020-04-10","VLA"
"2","2020-04-10","VLA"
"11","2020-04-10","VLA"
"33","2020-04-10","VLA"
"6","2020-04-10","VLA"
"4","2020-04-10","VLA"
"8","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"1","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"1","2020-04-10","VLA"
"10","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"41","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"35","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"28","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"9","2020-04-10","VLA"
"0","2020-04-10","VLA"
"2","2020-04-10","VLA"
"1","2020-04-10","VLA"
"10","2020-04-10","VLA"
"50","2020-04-10","VLA"
"1","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"22","2020-04-10","VLA"
"2","2020-04-10","VLA"
"2","2020-04-10","VLA"
"14","2020-04-10","VLA"
"9","2020-04-10","VLA"
"0","2020-04-10","VLA"
"6","2020-04-10","VLA"
"2","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"30","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"33","2020-04-10","VLA"
"11","2020-04-10","BRU"
"0","2020-04-10","VLA"
"34","2020-04-10","VLA"
"0","2020-04-10","VLA"
"7","2020-04-10","VLA"
"14","2020-04-10","VLA"
"24","2020-04-13","VLA"
"1","2020-04-13","VLA"
"20","2020-04-13","VLA"
"24","2020-04-13","VLA"
"1","2020-04-13","VLA"
"1","2020-04-13","VLA"
"2","2020-04-13","VLA"
"8","2020-04-13","VLA"
"10","2020-04-13","VLA"
"0","2020-04-13","VLA"
"42","2020-04-13","VLA"
"4","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"4","2020-04-14","VLA"
"1","2020-04-14","VLA"
"2","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"36","2020-04-14","VLA"
"0","2020-04-14","VLA"
"1","2020-04-14","VLA"
"0","2020-04-14","VLA"
"6","2020-04-14","VLA"
"2","2020-04-14","VLA"
"1","2020-04-14","VLA"
"3","2020-04-14","VLA"
"35","2020-04-14","VLA"
"0","2020-04-14","VLA"
"5","2020-04-14","VLA"
"4","2020-04-14","VLA"
"0","2020-04-14","VLA"
"16","2020-04-14","VLA"
"0","2020-04-14","WAL"
"22","2020-04-14","VLA"
"0","2020-04-14","VLA"
"1","2020-04-14","VLA"
"1","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"3","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"11","2020-04-14","VLA"
"34","2020-04-14","VLA"
"29","2020-04-14","VLA"
"2","2020-04-14","VLA"
"0","2020-04-14","VLA"
"8","2020-04-14","VLA"
"4","2020-04-14","VLA"
"0","2020-04-14","VLA"
"1","2020-04-14","VLA"
"0","2020-04-14","VLA"
"8","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"7","2020-04-14","VLA"
"0","2020-04-14","VLA"
"30","2020-04-14","VLA"
"1","2020-04-14","VLA"
"9","2020-04-14","VLA"
"5","2020-04-14","VLA"
"0","2020-04-14","VLA"
"37","2020-04-14","VLA"
"9","2020-04-14","VLA"
"0","2020-04-14","VLA"
"3","2020-04-14","VLA"
"32","2020-04-14","VLA"
"32","2020-04-14","VLA"
"0","2020-04-14","VLA"
"3","2020-04-14","VLA"
"0","2020-04-14","VLA"
"3","2020-04-14","VLA"
"9","2020-04-14","VLA"
"4","2020-04-14","VLA"
"0","2020-04-14","VLA"
"16","2020-04-14","VLA"
"20","2020-04-14","VLA"
"24","2020-04-14","VLA"
"0","2020-04-14","VLA"
"2","2020-04-14","VLA"
"1","2020-04-14","VLA"
"10","2020-04-14","VLA"
"2","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"25","2020-04-14","VLA"
"16","2020-04-14","VLA"
"0","2020-04-14","VLA"
"6","2020-04-14","VLA"
"51","2020-04-14","VLA"
"6","2020-04-14","VLA"
"2","2020-04-14","VLA"
"0","2020-04-14","VLA"
"3","2020-04-14","VLA"
"2","2020-04-14","VLA"
"28","2020-04-14","VLA"
"1","2020-04-14","VLA"
"1","2020-04-14","VLA"
"45","2020-04-14","VLA"
"6","2020-04-14","VLA"
"4","2020-04-14","VLA"
"13","2020-04-14","VLA"
"7","2020-04-14","VLA"
"60","2020-04-14","VLA"
"12","2020-04-14","VLA"
"36","2020-04-14","VLA"
"63","2020-04-14","VLA"
"0","2020-04-14","VLA"
"12","2020-04-14","VLA"
"0","2020-04-14","VLA"
"27","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"8","2020-04-14","VLA"
"13","2020-04-14","VLA"
"49","2020-04-14","VLA"
"49","2020-04-14","VLA"
"55","2020-04-14","VLA"
"0","2020-04-14","VLA"
"1","2020-04-14","VLA"
"2","2020-04-14","VLA"
"6","2020-04-14","VLA"
"0","2020-04-14","VLA"
"1","2020-04-14","VLA"
"1","2020-04-14","VLA"
"72","2020-04-14","VLA"
"1","2020-04-14","VLA"
"0","2020-04-14","VLA"
"7","2020-04-14","VLA"
"0","2020-04-14","VLA"
"6","2020-04-14","VLA"
"3","2020-04-14","VLA"
"1","2020-04-14","VLA"
"24","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"10","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"1","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"27","2020-04-14","VLA"
"54","2020-04-14","VLA"
"2","2020-04-14","VLA"
"0","2020-04-14","VLA"
"11","2020-04-14","VLA"
"30","2020-04-14","VLA"
"1","2020-04-14","VLA"
"0","2020-04-14","VLA"
"23","2020-04-14","VLA"
"6","2020-04-14","VLA"
"1","2020-04-14","VLA"
"1","2020-04-14","VLA"
"0","2020-04-14","VLA"
"4","2020-04-14","VLA"
"0","2020-04-14","VLA"
"30","2020-04-14","VLA"
"0","2020-04-14","VLA"
"20","2020-04-14","VLA"
"80","2020-04-14","VLA"
"0","2020-04-14","VLA"
"1","2020-04-15","VLA"
"35","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"1","2020-04-15","VLA"
"0","2020-04-15","VLA"
"8","2020-04-15","VLA"
"56","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"1","2020-04-15","VLA"
"2","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"1","2020-04-15","VLA"
"2","2020-04-15","VLA"
"0","2020-04-15","VLA"
"1","2020-04-15","VLA"
"0","2020-04-15","VLA"
"7","2020-04-15","VLA"
"0","2020-04-15","VLA"
"3","2020-04-15","VLA"
"63","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"10","2020-04-15","VLA"
"0","2020-04-15","VLA"
"10","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"1","2020-04-15","VLA"
"9","2020-04-15","VLA"
"9","2020-04-15","VLA"
"0","2020-04-15","VLA"
"4","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"46","2020-04-15","VLA"
"1","2020-04-15","VLA"
"0","2020-04-15","VLA"
"3","2020-04-15","VLA"
"0","2020-04-15","VLA"
"7","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"28","2020-04-15","VLA"
"2","2020-04-15","VLA"
"6","2020-04-15","VLA"
"4","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"16","2020-04-15","VLA"
"7","2020-04-15","VLA"
"35","2020-04-15","VLA"
"41","2020-04-15","VLA"
"0","2020-04-15","VLA"
"71","2020-04-15","VLA"
"20","2020-04-15","VLA"
"0","2020-04-15","VLA"
"1","2020-04-15","VLA"
"12","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"65","2020-04-15","VLA"
"1","2020-04-15","VLA"
"45","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"2","2020-04-15","VLA"
"0","2020-04-15","VLA"
"13","2020-04-15","VLA"
"1","2020-04-15","VLA"
"26","2020-04-15","VLA"
"7","2020-04-15","VLA"
"0","2020-04-15","VLA"
"12","2020-04-15","VLA"
"6","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"35","2020-04-15","VLA"
"0","2020-04-15","VLA"
"9","2020-04-15","VLA"
"2","2020-04-15","VLA"
"23","2020-04-15","VLA"
"50","2020-04-15","BRU"
"0","2020-04-15","VLA"
"20","2020-04-15","VLA"
"0","2020-04-15","VLA"
"3","2020-04-15","VLA"
"4","2020-04-15","VLA"
"1","2020-04-15","VLA"
"0","2020-04-15","VLA"
"1","2020-04-15","VLA"
"33","2020-04-15","VLA"
"3","2020-04-15","VLA"
"0","2020-04-15","VLA"
"2","2020-04-15","VLA"
"75","2020-04-15","VLA"
"10","2020-04-15","VLA"
"0","2020-04-15","VLA"
"22","2020-04-15","VLA"
"23","2020-04-15","VLA"
"1","2020-04-15","VLA"
"6","2020-04-15","VLA"
"0","2020-04-15","VLA"
"16","2020-04-15","VLA"
"0","2020-04-15","VLA"
"7","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"42","2020-04-15","VLA"
"0","2020-04-15","VLA"
"11","2020-04-15","VLA"
"19","2020-04-15","VLA"
"40","2020-04-15","VLA"
"1","2020-04-15","VLA"
"1","2020-04-15","VLA"
"44","2020-04-15","VLA"
"1","2020-04-15","VLA"
"25","2020-04-15","VLA"
"0","2020-04-15","VLA"
"2","2020-04-15","VLA"
"2","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"40","2020-04-15","VLA"
"2","2020-04-15","VLA"
"0","2020-04-15","VLA"
"4","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"10","2020-04-15","VLA"
"0","2020-04-15","VLA"
"8","2020-04-15","VLA"
"0","2020-04-15","VLA"
"14","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"1","2020-04-15","VLA"
"21","2020-04-15","VLA"
"54","2020-04-15","VLA"
"13","2020-04-15","VLA"
"0","2020-04-15","VLA"
"34","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"10","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"31","2020-04-15","VLA"
"1","2020-04-15","VLA"
"43","2020-04-15","VLA"
"6","2020-04-15","VLA"
"1","2020-04-15","VLA"
"9","2020-04-15","VLA"
"3","2020-04-15","VLA"
"0","2020-04-15","VLA"
"6","2020-04-15","VLA"
"0","2020-04-15","VLA"
"16","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"15","2020-04-15","VLA"
"1","2020-04-15","VLA"
"0","2020-04-15","VLA"
"7","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"2","2020-04-15","VLA"
"5","2020-04-15","VLA"
"7","2020-04-15","VLA"
"20","2020-04-15","VLA"
"8","2020-04-15","VLA"
"27","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"14","2020-04-15","VLA"
"0","2020-04-15","VLA"
"28","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"14","2020-04-16","VLA"
"31","2020-04-16","VLA"
"0","2020-04-16","VLA"
"10","2020-04-16","VLA"
"9","2020-04-16","VLA"
"1","2020-04-16","VLA"
"2","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"31","2020-04-16","VLA"
"11","2020-04-16","VLA"
"5","2020-04-16","VLA"
"2","2020-04-16","VLA"
"0","2020-04-16","VLA"
"11","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"3","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"10","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"75","2020-04-16","VLA"
"0","2020-04-16","VLA"
"23","2020-04-16","VLA"
"0","2020-04-16","VLA"
"15","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"24","2020-04-16","VLA"
"16","2020-04-16","VLA"
"0","2020-04-16","VLA"
"40","2020-04-16","VLA"
"1","2020-04-16","VLA"
"9","2020-04-16","BRU"
"8","2020-04-16","VLA"
"0","2020-04-16","VLA"
"14","2020-04-16","VLA"
"20","2020-04-16","VLA"
"16","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"15","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"45","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"6","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"9","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"18","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"10","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"8","2020-04-16","VLA"
"0","2020-04-16","VLA"
"7","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"2","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"7","2020-04-16","VLA"
"0","2020-04-16","VLA"
"60","2020-04-16","VLA"
"2","2020-04-16","VLA"
"11","2020-04-16","VLA"
"0","2020-04-16","VLA"
"2","2020-04-16","VLA"
"18","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"5","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"8","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"6","2020-04-16","VLA"
"9","2020-04-16","VLA"
"0","2020-04-16","VLA"
"14","2020-04-16","VLA"
"16","2020-04-16","VLA"
"0","2020-04-16","VLA"
"50","2020-04-16","VLA"
"12","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"9","2020-04-16","VLA"
"10","2020-04-16","VLA"
"30","2020-04-16","VLA"
"23","2020-04-16","VLA"
"4","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"11","2020-04-16","VLA"
"5","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"56","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"2","2020-04-16","VLA"
"33","2020-04-16","VLA"
"18","2020-04-16","VLA"
"0","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"11","2020-04-16","VLA"
"43","2020-04-16","VLA"
"2","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"13","2020-04-16","VLA"
"0","2020-04-16","VLA"
"42","2020-04-16","VLA"
"1","2020-04-16","VLA"
"38","2020-04-16","VLA"
"0","2020-04-16","VLA"
"3","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"5","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"40","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"4","2020-04-16","VLA"
"1","2020-04-16","VLA"
"0","2020-04-16","VLA"
"2","2020-04-16","VLA"
"0","2020-04-16","VLA"
"3","2020-04-16","VLA"
"1","2020-04-16","VLA"
"9","2020-04-16","VLA"
"15","2020-04-16","VLA"
"4","2020-04-16","VLA"
"0","2020-04-16","VLA"
"18","2020-04-16","VLA"
"4","2020-04-16","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"5","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"6","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"8","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"2","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"7","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"4","2020-04-17","VLA"
"5","2020-04-17","VLA"
"1","2020-04-17","VLA"
"1","2020-04-17","VLA"
"2","2020-04-17","VLA"
"4","2020-04-17","BRU"
"0","2020-04-17","VLA"
"2","2020-04-17","VLA"
"1","2020-04-17","VLA"
"11","2020-04-17","VLA"
"1","2020-04-17","VLA"
"23","2020-04-17","VLA"
"15","2020-04-17","VLA"
"2","2020-04-17","VLA"
"5","2020-04-17","VLA"
"0","2020-04-17","VLA"
"13","2020-04-17","VLA"
"0","2020-04-17","VLA"
"6","2020-04-17","VLA"
"50","2020-04-17","VLA"
"0","2020-04-17","VLA"
"11","2020-04-17","VLA"
"36","2020-04-17","VLA"
"8","2020-04-17","VLA"
"0","2020-04-17","VLA"
"10","2020-04-17","VLA"
"0","2020-04-17","VLA"
"5","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"5","2020-04-17","VLA"
"16","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"4","2020-04-17","VLA"
"3","2020-04-17","VLA"
"35","2020-04-17","VLA"
"2","2020-04-17","VLA"
"2","2020-04-17","VLA"
"8","2020-04-17","VLA"
"0","2020-04-17","VLA"
"10","2020-04-17","VLA"
"3","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"18","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"1","2020-04-17","VLA"
"12","2020-04-17","VLA"
"0","2020-04-17","VLA"
"12","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","WAL"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"9","2020-04-17","VLA"
"9","2020-04-17","VLA"
"1","2020-04-17","VLA"
"8","2020-04-17","VLA"
"15","2020-04-17","VLA"
"27","2020-04-17","VLA"
"45","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"2","2020-04-17","VLA"
"15","2020-04-17","VLA"
"9","2020-04-17","VLA"
"0","2020-04-17","VLA"
"30","2020-04-17","VLA"
"0","2020-04-17","VLA"
"19","2020-04-17","VLA"
"8","2020-04-17","VLA"
"1","2020-04-17","VLA"
"40","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"13","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"56","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"4","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"10","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"6","2020-04-17","VLA"
"1","2020-04-17","VLA"
"8","2020-04-17","VLA"
"50","2020-04-17","BRU"
"49","2020-04-17","VLA"
"8","2020-04-17","VLA"
"0","2020-04-17","VLA"
"7","2020-04-17","VLA"
"5","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"9","2020-04-17","VLA"
"0","2020-04-17","VLA"
"12","2020-04-17","VLA"
"0","2020-04-17","VLA"
"18","2020-04-17","VLA"
"28","2020-04-17","VLA"
"1","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"31","2020-04-17","VLA"
"1","2020-04-17","VLA"
