"nr_num_surgical_masks","d_completed","cd_regio"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","WAL"
"","2020-09-08","WAL"
"","2020-09-08","BRU"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","BRU"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","WAL"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","BRU"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","WAL"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","WAL"
"","2020-09-08","WAL"
"","2020-09-08","VLA"
"","2020-09-08","WAL"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"10","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","BRU"
"","2020-09-08","BRU"
"300","2020-09-08","VLA"
"","2020-09-08","BRU"
"","2020-09-08","VLA"
"","2020-09-08","BRU"
"","2020-09-08","VLA"
"","2020-09-08","BRU"
"","2020-09-08","VLA"
"100","2020-09-09","WAL"
"","2020-09-09","BRU"
"","2020-09-09","WAL"
"","2020-09-09","VLA"
"","2020-09-09","BRU"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","BRU"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"50","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","WAL"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","BRU"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","WAL"
"","2020-09-09","BRU"
"","2020-09-09","WAL"
"","2020-09-09","VLA"
"","2020-09-09","BRU"
"","2020-09-09","WAL"
"","2020-09-09","WAL"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","BRU"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"30","2020-09-09","VLA"
"","2020-09-09","VLA"
"30","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"10","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-09","BRU"
"","2020-09-09","VLA"
"","2020-09-09","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","WAL"
"30","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","WAL"
"","2020-09-10","WAL"
"","2020-09-10","WAL"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","WAL"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","WAL"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","WAL"
"","2020-09-10","WAL"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"100","2020-09-10","WAL"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","BRU"
"","2020-09-10","VLA"
"","2020-09-10","BRU"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","BRU"
"","2020-09-10","VLA"
"","2020-09-10","WAL"
"50","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","WAL"
"","2020-09-10","VLA"
"","2020-09-10","VLA"
"","2020-09-10","WAL"
"","2020-09-10","VLA"
"","2020-09-10","BRU"
"30","2020-09-10","VLA"
"","2020-09-10","WAL"
"","2020-09-10","BRU"
"1","2020-09-10","VLA"
"","2020-09-11","WAL"
"100","2020-09-11","WAL"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-11","BRU"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","BRU"
"10","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-11","BRU"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","BRU"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","BRU"
"","2020-09-11","BRU"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"50","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","VLA"
"","2020-09-11","WAL"
"","2020-09-12","WAL"
"","2020-09-12","VLA"
"","2020-09-12","VLA"
"","2020-09-12","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"100","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"30","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","BRU"
"","2020-09-14","WAL"
"","2020-09-14","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","BRU"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","WAL"
"","2020-09-14","VLA"
"","2020-09-14","BRU"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","BRU"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","BRU"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"1","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"50","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","BRU"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"30","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"300","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","BRU"
"100","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","BRU"
"","2020-09-15","BRU"
"10","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","WAL"
"","2020-09-16","VLA"
"","2020-09-16","WAL"
"","2020-09-16","WAL"
"","2020-09-16","VLA"
"","2020-09-16","BRU"
"","2020-09-16","WAL"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","WAL"
"","2020-09-16","BRU"
"","2020-09-16","WAL"
"","2020-09-16","BRU"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","BRU"
"","2020-09-16","BRU"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","BRU"
"","2020-09-16","WAL"
"","2020-09-16","VLA"
"100","2020-09-16","WAL"
"","2020-09-16","WAL"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"50","2020-09-16","VLA"
"30","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","WAL"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"0","2020-09-16","WAL"
"0","2020-09-16","WAL"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","VLA"
"","2020-09-16","BRU"
"","2020-09-16","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","BRU"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","BRU"
"","2020-09-17","VLA"
"10","2020-09-17","VLA"
"","2020-09-17","BRU"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"50","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","BRU"
"","2020-09-17","BRU"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"100","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","VLA"
"30","2020-09-17","VLA"
"","2020-09-17","BRU"
"","2020-09-17","VLA"
"","2020-09-17","WAL"
"","2020-09-17","VLA"
"","2020-09-17","BRU"
"","2020-09-17","WAL"
"","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-18","BRU"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","BRU"
"","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","BRU"
"","2020-09-18","VLA"
"","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"100","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-18","BRU"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-18","WAL"
"10","2020-09-18","VLA"
"30","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-18","BRU"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","VLA"
"","2020-09-18","WAL"
"","2020-09-18","VLA"
"","2020-09-19","VLA"
"","2020-09-19","WAL"
"","2020-09-19","VLA"
"","2020-09-19","BRU"
"","2020-09-20","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"50","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","BRU"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","BRU"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","BRU"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"20","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","BRU"
"30","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"200","2020-09-21","WAL"
"","2020-09-21","WAL"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","BRU"
"","2020-09-21","VLA"
"","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"100","2020-09-21","WAL"
"","2020-09-21","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","BRU"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"30","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"10","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"50","2020-09-22","VLA"
"100","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","BRU"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-22","BRU"
"","2020-09-22","VLA"
"","2020-09-22","BRU"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"30","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-22","BRU"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","BRU"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","BRU"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","WAL"
"","2020-09-22","BRU"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-22","WAL"
"","2020-09-22","VLA"
"","2020-09-23","WAL"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","BRU"
"","2020-09-23","WAL"
"50","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","WAL"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","WAL"
"","2020-09-23","WAL"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"30","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","WAL"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"100","2020-09-23","WAL"
"","2020-09-23","VLA"
"120","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","WAL"
"","2020-09-23","BRU"
"","2020-09-23","VLA"
"","2020-09-23","BRU"
"","2020-09-23","VLA"
"","2020-09-23","BRU"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"30","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","WAL"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","BRU"
"","2020-09-23","WAL"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"1","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","WAL"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","BRU"
"","2020-09-23","VLA"
"30","2020-09-23","VLA"
"","2020-09-23","BRU"
"","2020-09-23","VLA"
"","2020-09-23","WAL"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-24","VLA"
"30","2020-09-24","VLA"
"","2020-09-24","BRU"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","BRU"
"","2020-09-24","VLA"
"10","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","WAL"
"","2020-09-24","WAL"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","WAL"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","WAL"
"","2020-09-24","BRU"
"","2020-09-24","WAL"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"30","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","WAL"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","BRU"
"","2020-09-24","VLA"
"30","2020-09-24","VLA"
"","2020-09-24","WAL"
"","2020-09-24","WAL"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"100","2020-09-24","WAL"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","WAL"
"","2020-09-24","BRU"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"30","2020-09-24","VLA"
"","2020-09-24","BRU"
"","2020-09-24","WAL"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-24","VLA"
"","2020-09-25","VLA"
"","2020-09-25","VLA"
"","2020-09-25","VLA"
"","2020-09-25","VLA"
"","2020-09-25","VLA"
