"nr_num_consultations_phone","d_completed","cd_regio"
"74","2020-04-06","WAL"
"8","2020-04-06","BRU"
"47","2020-04-06","WAL"
"34","2020-04-06","WAL"
"15","2020-04-06","VLA"
"22","2020-04-06","WAL"
"30","2020-04-06","VLA"
"42","2020-04-06","WAL"
"23","2020-04-06","WAL"
"35","2020-04-06","VLA"
"31","2020-04-06","VLA"
"80","2020-04-06","BRU"
"10","2020-04-06","VLA"
"6","2020-04-06","VLA"
"19","2020-04-06","BRU"
"5","2020-04-06","VLA"
"25","2020-04-06","WAL"
"7","2020-04-06","VLA"
"5","2020-04-06","VLA"
"15","2020-04-06","VLA"
"3","2020-04-06","VLA"
"10","2020-04-06","WAL"
"13","2020-04-06","WAL"
"20","2020-04-06","BRU"
"5","2020-04-06","VLA"
"9","2020-04-06","VLA"
"12","2020-04-06","VLA"
"65","2020-04-06","VLA"
"8","2020-04-06","WAL"
"5","2020-04-06","VLA"
"10","2020-04-06","VLA"
"52","2020-04-06","VLA"
"36","2020-04-06","WAL"
"12","2020-04-06","VLA"
"61","2020-04-06","VLA"
"31","2020-04-06","VLA"
"52","2020-04-06","BRU"
"20","2020-04-06","WAL"
"6","2020-04-06","BRU"
"3","2020-04-06","VLA"
"37","2020-04-06","VLA"
"31","2020-04-06","VLA"
"27","2020-04-06","VLA"
"22","2020-04-06","VLA"
"48","2020-04-06","WAL"
"22","2020-04-06","BRU"
"10","2020-04-06","WAL"
"62","2020-04-06","WAL"
"60","2020-04-06","VLA"
"114","2020-04-06","VLA"
"41","2020-04-06","VLA"
"53","2020-04-06","WAL"
"20","2020-04-06","BRU"
"20","2020-04-06","WAL"
"22","2020-04-06","VLA"
"0","2020-04-06","VLA"
"18","2020-04-06","VLA"
"40","2020-04-06","WAL"
"23","2020-04-06","WAL"
"15","2020-04-06","WAL"
"28","2020-04-06","WAL"
"20","2020-04-06","VLA"
"12","2020-04-06","WAL"
"20","2020-04-06","VLA"
"49","2020-04-06","VLA"
"100","2020-04-06","VLA"
"10","2020-04-06","VLA"
"13","2020-04-06","VLA"
"29","2020-04-06","VLA"
"4","2020-04-06","VLA"
"30","2020-04-06","VLA"
"40","2020-04-06","WAL"
"8","2020-04-06","WAL"
"92","2020-04-06","BRU"
"15","2020-04-06","WAL"
"2","2020-04-06","VLA"
"94","2020-04-06","VLA"
"75","2020-04-06","VLA"
"9","2020-04-06","VLA"
"32","2020-04-06","WAL"
"90","2020-04-06","VLA"
"88","2020-04-06","VLA"
"145","2020-04-06","VLA"
"18","2020-04-06","WAL"
"17","2020-04-06","WAL"
"10","2020-04-06","VLA"
"64","2020-04-06","WAL"
"20","2020-04-06","WAL"
"26","2020-04-06","WAL"
"35","2020-04-06","VLA"
"16","2020-04-06","VLA"
"70","2020-04-06","BRU"
"22","2020-04-06","VLA"
"15","2020-04-06","BRU"
"6","2020-04-06","WAL"
"14","2020-04-06","VLA"
"12","2020-04-06","VLA"
"8","2020-04-06","BRU"
"9","2020-04-06","BRU"
"9","2020-04-06","BRU"
"6","2020-04-06","VLA"
"11","2020-04-06","VLA"
"40","2020-04-06","VLA"
"14","2020-04-06","VLA"
"22","2020-04-06","BRU"
"40","2020-04-06","WAL"
"18","2020-04-06","VLA"
"32","2020-04-06","VLA"
"20","2020-04-06","VLA"
"5","2020-04-06","VLA"
"9","2020-04-06","VLA"
"33","2020-04-06","BRU"
"20","2020-04-06","VLA"
"12","2020-04-06","BRU"
"50","2020-04-06","BRU"
"9","2020-04-06","VLA"
"0","2020-04-06","VLA"
"7","2020-04-06","WAL"
"3","2020-04-06","VLA"
"16","2020-04-06","VLA"
"42","2020-04-06","WAL"
"49","2020-04-06","VLA"
"30","2020-04-06","VLA"
"12","2020-04-06","VLA"
"26","2020-04-06","VLA"
"1","2020-04-06","VLA"
"18","2020-04-06","VLA"
"32","2020-04-06","VLA"
"12","2020-04-06","VLA"
"15","2020-04-06","VLA"
"42","2020-04-06","BRU"
"15","2020-04-06","WAL"
"27","2020-04-06","VLA"
"23","2020-04-06","VLA"
"52","2020-04-06","WAL"
"18","2020-04-06","VLA"
"42","2020-04-06","WAL"
"7","2020-04-06","VLA"
"17","2020-04-06","VLA"
"11","2020-04-06","VLA"
"30","2020-04-06","VLA"
"15","2020-04-06","WAL"
"23","2020-04-06","VLA"
"3","2020-04-06","VLA"
"6","2020-04-06","WAL"
"300","2020-04-06","VLA"
"25","2020-04-06","VLA"
"13","2020-04-06","WAL"
"6","2020-04-06","WAL"
"11","2020-04-06","VLA"
"14","2020-04-06","VLA"
"18","2020-04-06","WAL"
"10","2020-04-06","WAL"
"37","2020-04-06","WAL"
"65","2020-04-06","BRU"
"4","2020-04-06","BRU"
"2","2020-04-06","VLA"
"2","2020-04-06","VLA"
"8","2020-04-06","VLA"
"21","2020-04-06","VLA"
"6","2020-04-06","VLA"
"16","2020-04-06","WAL"
"20","2020-04-06","BRU"
"8","2020-04-06","WAL"
"28","2020-04-06","VLA"
"19","2020-04-06","VLA"
"35","2020-04-06","VLA"
"24","2020-04-06","WAL"
"7","2020-04-06","VLA"
"32","2020-04-06","WAL"
"7","2020-04-06","VLA"
"35","2020-04-06","VLA"
"39","2020-04-06","WAL"
"20","2020-04-06","VLA"
"40","2020-04-06","VLA"
"23","2020-04-06","VLA"
"45","2020-04-06","WAL"
"4","2020-04-06","VLA"
"6","2020-04-06","VLA"
"18","2020-04-06","VLA"
"32","2020-04-06","VLA"
"38","2020-04-06","BRU"
"12","2020-04-06","VLA"
"6","2020-04-06","VLA"
"18","2020-04-06","VLA"
"4","2020-04-06","BRU"
"7","2020-04-06","BRU"
"19","2020-04-06","VLA"
"80","2020-04-06","WAL"
"23","2020-04-06","VLA"
"109","2020-04-06","VLA"
"40","2020-04-06","VLA"
"22","2020-04-06","WAL"
"15","2020-04-06","VLA"
"10","2020-04-06","VLA"
"3","2020-04-06","BRU"
"30","2020-04-06","BRU"
"15","2020-04-06","VLA"
"2","2020-04-06","VLA"
"60","2020-04-06","VLA"
"33","2020-04-06","VLA"
"23","2020-04-06","VLA"
"20","2020-04-06","VLA"
"16","2020-04-06","VLA"
"5","2020-04-06","VLA"
"35","2020-04-06","VLA"
"12","2020-04-06","VLA"
"10","2020-04-06","VLA"
"15","2020-04-06","BRU"
"64","2020-04-06","VLA"
"8","2020-04-06","BRU"
"16","2020-04-06","VLA"
"8","2020-04-06","VLA"
"16","2020-04-06","VLA"
"42","2020-04-06","VLA"
"9","2020-04-06","VLA"
"19","2020-04-06","WAL"
"26","2020-04-06","VLA"
"9","2020-04-06","VLA"
"9","2020-04-06","VLA"
"135","2020-04-06","VLA"
"2","2020-04-06","VLA"
"23","2020-04-06","WAL"
"24","2020-04-06","BRU"
"95","2020-04-06","VLA"
"18","2020-04-06","VLA"
"147","2020-04-06","BRU"
"16","2020-04-06","VLA"
"23","2020-04-06","VLA"
"10","2020-04-06","BRU"
"50","2020-04-06","VLA"
"40","2020-04-06","VLA"
"10","2020-04-06","VLA"
"21","2020-04-06","WAL"
"21","2020-04-06","VLA"
"6","2020-04-06","WAL"
"12","2020-04-06","VLA"
"28","2020-04-06","VLA"
"8","2020-04-06","VLA"
"7","2020-04-06","VLA"
"40","2020-04-06","VLA"
"72","2020-04-06","VLA"
"27","2020-04-06","VLA"
"11","2020-04-06","VLA"
"11","2020-04-06","VLA"
"10","2020-04-06","VLA"
"9","2020-04-06","WAL"
"12","2020-04-06","VLA"
"30","2020-04-06","WAL"
"2","2020-04-06","VLA"
"24","2020-04-06","VLA"
"15","2020-04-06","VLA"
"20","2020-04-06","VLA"
"17","2020-04-06","WAL"
"30","2020-04-06","WAL"
"1","2020-04-06","VLA"
"19","2020-04-06","VLA"
"20","2020-04-06","VLA"
"42","2020-04-06","VLA"
"14","2020-04-06","VLA"
"65","2020-04-06","WAL"
"19","2020-04-06","WAL"
"9","2020-04-06","WAL"
"2","2020-04-06","VLA"
"5","2020-04-06","WAL"
"31","2020-04-06","WAL"
"20","2020-04-06","WAL"
"2","2020-04-06","VLA"
"27","2020-04-06","WAL"
"7","2020-04-06","VLA"
"20","2020-04-06","WAL"
"7","2020-04-06","VLA"
"10","2020-04-06","VLA"
"100","2020-04-06","VLA"
"20","2020-04-06","VLA"
"34","2020-04-06","VLA"
"6","2020-04-06","VLA"
"49","2020-04-06","BRU"
"24","2020-04-06","VLA"
"15","2020-04-06","VLA"
"42","2020-04-06","WAL"
"12","2020-04-06","BRU"
"30","2020-04-06","VLA"
"25","2020-04-06","VLA"
"24","2020-04-06","WAL"
"3","2020-04-06","WAL"
"43","2020-04-06","WAL"
"35","2020-04-06","WAL"
"47","2020-04-06","VLA"
"4","2020-04-06","VLA"
"70","2020-04-06","WAL"
"22","2020-04-06","VLA"
"39","2020-04-06","WAL"
"10","2020-04-06","VLA"
"89","2020-04-06","VLA"
"8","2020-04-06","WAL"
"10","2020-04-06","VLA"
"36","2020-04-06","VLA"
"40","2020-04-06","BRU"
"3","2020-04-06","VLA"
"6","2020-04-06","VLA"
"17","2020-04-06","WAL"
"12","2020-04-06","VLA"
"2","2020-04-06","WAL"
"10","2020-04-06","WAL"
"13","2020-04-06","WAL"
"19","2020-04-06","VLA"
"44","2020-04-06","WAL"
"20","2020-04-06","VLA"
"47","2020-04-06","WAL"
"39","2020-04-06","VLA"
"8","2020-04-06","VLA"
"20","2020-04-06","WAL"
"34","2020-04-06","VLA"
"5","2020-04-06","VLA"
"52","2020-04-06","VLA"
"35","2020-04-06","WAL"
"20","2020-04-06","VLA"
"37","2020-04-06","VLA"
"5","2020-04-06","VLA"
"22","2020-04-06","VLA"
"30","2020-04-06","BRU"
"12","2020-04-06","VLA"
"24","2020-04-06","WAL"
"11","2020-04-06","WAL"
"15","2020-04-06","WAL"
"34","2020-04-06","VLA"
"30","2020-04-06","VLA"
"20","2020-04-06","WAL"
"20","2020-04-06","BRU"
"10","2020-04-06","WAL"
"20","2020-04-06","VLA"
"10","2020-04-06","VLA"
"30","2020-04-06","WAL"
"45","2020-04-06","VLA"
"44","2020-04-06","VLA"
"12","2020-04-06","VLA"
"11","2020-04-06","VLA"
"6","2020-04-06","VLA"
"20","2020-04-06","VLA"
"5","2020-04-06","WAL"
"13","2020-04-06","VLA"
"43","2020-04-06","WAL"
"40","2020-04-06","WAL"
"25","2020-04-06","VLA"
"38","2020-04-06","VLA"
"2","2020-04-06","VLA"
"6","2020-04-06","VLA"
"2","2020-04-06","VLA"
"10","2020-04-06","VLA"
"66","2020-04-06","VLA"
"27","2020-04-06","WAL"
"56","2020-04-06","VLA"
"15","2020-04-06","VLA"
"9","2020-04-06","VLA"
"84","2020-04-06","BRU"
"46","2020-04-06","WAL"
"23","2020-04-06","VLA"
"20","2020-04-06","VLA"
"45","2020-04-06","WAL"
"65","2020-04-06","VLA"
"28","2020-04-06","VLA"
"15","2020-04-06","WAL"
"5","2020-04-06","VLA"
"39","2020-04-06","VLA"
"115","2020-04-06","WAL"
"20","2020-04-06","VLA"
"15","2020-04-06","VLA"
"8","2020-04-06","VLA"
"10","2020-04-06","VLA"
"14","2020-04-06","WAL"
"33","2020-04-06","BRU"
"9","2020-04-06","BRU"
"4","2020-04-06","VLA"
"62","2020-04-06","VLA"
"33","2020-04-06","WAL"
"8","2020-04-06","VLA"
"22","2020-04-06","VLA"
"0","2020-04-06","BRU"
"58","2020-04-06","VLA"
"12","2020-04-06","VLA"
"96","2020-04-06","VLA"
"85","2020-04-06","VLA"
"31","2020-04-06","WAL"
"33","2020-04-06","BRU"
"5","2020-04-06","WAL"
"13","2020-04-06","VLA"
"14","2020-04-06","VLA"
"50","2020-04-06","VLA"
"16","2020-04-06","VLA"
"86","2020-04-06","VLA"
"8","2020-04-06","WAL"
"25","2020-04-06","BRU"
"35","2020-04-06","VLA"
"29","2020-04-06","VLA"
"54","2020-04-06","VLA"
"15","2020-04-06","VLA"
"8","2020-04-06","VLA"
"22","2020-04-06","VLA"
"26","2020-04-06","WAL"
"41","2020-04-06","VLA"
"90","2020-04-06","VLA"
"19","2020-04-06","BRU"
"39","2020-04-06","WAL"
"8","2020-04-06","VLA"
"17","2020-04-06","VLA"
"6","2020-04-06","WAL"
"18","2020-04-06","WAL"
"10","2020-04-06","BRU"
"21","2020-04-06","VLA"
"14","2020-04-06","VLA"
"33","2020-04-06","BRU"
"30","2020-04-06","VLA"
"5","2020-04-06","VLA"
"6","2020-04-06","WAL"
"43","2020-04-06","WAL"
"24","2020-04-06","VLA"
"16","2020-04-06","BRU"
"5","2020-04-06","VLA"
"34","2020-04-06","VLA"
"80","2020-04-06","VLA"
"18","2020-04-06","VLA"
"20","2020-04-06","VLA"
"16","2020-04-06","VLA"
"105","2020-04-06","WAL"
"7","2020-04-06","VLA"
"11","2020-04-06","VLA"
"18","2020-04-06","WAL"
"10","2020-04-06","VLA"
"19","2020-04-06","VLA"
"118","2020-04-06","WAL"
"28","2020-04-06","VLA"
"49","2020-04-06","WAL"
"91","2020-04-06","VLA"
"50","2020-04-06","VLA"
"33","2020-04-06","BRU"
"24","2020-04-06","VLA"
"48","2020-04-06","WAL"
"80","2020-04-06","VLA"
"10","2020-04-06","WAL"
"5","2020-04-06","VLA"
"8","2020-04-06","VLA"
"65","2020-04-06","VLA"
"14","2020-04-06","VLA"
"45","2020-04-06","WAL"
"8","2020-04-06","VLA"
"45","2020-04-06","VLA"
"47","2020-04-06","BRU"
"22","2020-04-06","WAL"
"2","2020-04-06","BRU"
"2","2020-04-06","VLA"
"10","2020-04-06","BRU"
"51","2020-04-06","VLA"
"7","2020-04-06","WAL"
"32","2020-04-06","VLA"
"9","2020-04-06","VLA"
"28","2020-04-06","VLA"
"48","2020-04-06","BRU"
"30","2020-04-06","WAL"
"38","2020-04-06","WAL"
"72","2020-04-06","VLA"
"9","2020-04-06","VLA"
"9","2020-04-06","VLA"
"20","2020-04-06","VLA"
"80","2020-04-06","VLA"
"70","2020-04-06","VLA"
"11","2020-04-06","WAL"
"58","2020-04-06","VLA"
"5","2020-04-06","WAL"
"8","2020-04-06","VLA"
"7","2020-04-06","VLA"
"6","2020-04-06","WAL"
"9","2020-04-06","WAL"
"14","2020-04-06","WAL"
"7","2020-04-06","VLA"
"12","2020-04-06","WAL"
"26","2020-04-06","BRU"
"8","2020-04-06","VLA"
"13","2020-04-06","VLA"
"10","2020-04-06","VLA"
"2","2020-04-06","VLA"
"47","2020-04-06","VLA"
"14","2020-04-06","WAL"
"26","2020-04-06","VLA"
"10","2020-04-06","WAL"
"7","2020-04-06","WAL"
"5","2020-04-06","VLA"
"25","2020-04-06","WAL"
"15","2020-04-06","WAL"
"53","2020-04-06","VLA"
"80","2020-04-06","WAL"
"15","2020-04-06","WAL"
"50","2020-04-06","VLA"
"19","2020-04-06","WAL"
"25","2020-04-06","WAL"
"2","2020-04-06","VLA"
"40","2020-04-06","VLA"
"125","2020-04-06","BRU"
"24","2020-04-06","VLA"
"13","2020-04-06","BRU"
"8","2020-04-06","VLA"
"30","2020-04-06","WAL"
"13","2020-04-06","VLA"
"18","2020-04-06","VLA"
"25","2020-04-06","VLA"
"21","2020-04-06","WAL"
"11","2020-04-06","VLA"
"5","2020-04-06","VLA"
"24","2020-04-06","WAL"
"14","2020-04-06","VLA"
"15","2020-04-06","VLA"
"25","2020-04-06","WAL"
"40","2020-04-06","VLA"
"20","2020-04-06","VLA"
"25","2020-04-06","VLA"
"30","2020-04-06","WAL"
"28","2020-04-06","VLA"
"15","2020-04-06","VLA"
"18","2020-04-06","VLA"
"71","2020-04-06","WAL"
"8","2020-04-06","VLA"
"36","2020-04-06","BRU"
"7","2020-04-06","VLA"
"20","2020-04-06","VLA"
"68","2020-04-06","VLA"
"30","2020-04-06","VLA"
"16","2020-04-06","BRU"
"20","2020-04-06","VLA"
"8","2020-04-06","BRU"
"16","2020-04-06","WAL"
"26","2020-04-06","VLA"
"30","2020-04-06","VLA"
"39","2020-04-06","VLA"
"2","2020-04-06","VLA"
"60","2020-04-06","WAL"
"35","2020-04-06","VLA"
"12","2020-04-06","VLA"
"6","2020-04-06","VLA"
"14","2020-04-06","VLA"
"2","2020-04-06","VLA"
"8","2020-04-06","VLA"
"8","2020-04-06","VLA"
"25","2020-04-06","VLA"
"25","2020-04-06","WAL"
"66","2020-04-06","VLA"
"4","2020-04-06","WAL"
"44","2020-04-06","WAL"
"20","2020-04-06","VLA"
"3","2020-04-06","VLA"
"54","2020-04-06","WAL"
"10","2020-04-06","VLA"
"16","2020-04-06","BRU"
"16","2020-04-06","VLA"
"45","2020-04-06","VLA"
"16","2020-04-06","VLA"
"6","2020-04-06","VLA"
"13","2020-04-06","VLA"
"14","2020-04-06","WAL"
"10","2020-04-06","VLA"
"17","2020-04-06","WAL"
"10","2020-04-06","BRU"
"30","2020-04-06","WAL"
"8","2020-04-06","BRU"
"2","2020-04-06","VLA"
"22","2020-04-06","VLA"
"50","2020-04-06","VLA"
"46","2020-04-06","VLA"
"43","2020-04-06","VLA"
"21","2020-04-06","WAL"
"30","2020-04-06","VLA"
"14","2020-04-06","VLA"
"13","2020-04-06","WAL"
"3","2020-04-06","VLA"
"32","2020-04-06","VLA"
"33","2020-04-06","VLA"
"21","2020-04-06","WAL"
"3","2020-04-06","VLA"
"20","2020-04-06","VLA"
"74","2020-04-06","VLA"
"97","2020-04-06","BRU"
"12","2020-04-06","VLA"
"37","2020-04-06","VLA"
"35","2020-04-06","VLA"
"55","2020-04-06","WAL"
"31","2020-04-06","VLA"
"10","2020-04-06","WAL"
"17","2020-04-06","BRU"
"50","2020-04-06","VLA"
"44","2020-04-06","WAL"
"50","2020-04-06","WAL"
"6","2020-04-06","VLA"
"4","2020-04-06","BRU"
"12","2020-04-06","VLA"
"50","2020-04-06","WAL"
"42","2020-04-06","BRU"
"11","2020-04-06","VLA"
"110","2020-04-06","VLA"
"17","2020-04-06","VLA"
"25","2020-04-06","WAL"
"10","2020-04-06","VLA"
"12","2020-04-06","VLA"
"6","2020-04-06","VLA"
"11","2020-04-06","VLA"
"85","2020-04-06","VLA"
"20","2020-04-06","WAL"
"15","2020-04-06","WAL"
"9","2020-04-06","WAL"
"51","2020-04-06","VLA"
"10","2020-04-06","BRU"
"25","2020-04-06","VLA"
"263","2020-04-06","WAL"
"26","2020-04-06","WAL"
"25","2020-04-06","VLA"
"0","2020-04-06","VLA"
"30","2020-04-06","VLA"
"42","2020-04-06","VLA"
"36","2020-04-06","VLA"
"11","2020-04-06","VLA"
"10","2020-04-06","VLA"
"17","2020-04-06","VLA"
"76","2020-04-06","WAL"
"4","2020-04-06","WAL"
"40","2020-04-06","VLA"
"5","2020-04-06","VLA"
"16","2020-04-06","VLA"
"2","2020-04-06","BRU"
"8","2020-04-06","WAL"
"63","2020-04-06","BRU"
"25","2020-04-06","VLA"
"79","2020-04-06","VLA"
"10","2020-04-06","WAL"
"49","2020-04-06","BRU"
"35","2020-04-06","WAL"
"0","2020-04-06","VLA"
"9","2020-04-06","BRU"
"38","2020-04-06","WAL"
"7","2020-04-06","WAL"
"110","2020-04-06","VLA"
"20","2020-04-06","VLA"
"12","2020-04-06","VLA"
"38","2020-04-06","VLA"
"18","2020-04-06","WAL"
"123","2020-04-06","WAL"
"3","2020-04-06","BRU"
"22","2020-04-06","WAL"
"50","2020-04-06","WAL"
"60","2020-04-06","WAL"
"18","2020-04-06","BRU"
"37","2020-04-06","VLA"
"16","2020-04-06","VLA"
"35","2020-04-06","WAL"
"55","2020-04-06","VLA"
"30","2020-04-06","WAL"
"132","2020-04-06","BRU"
"91","2020-04-06","VLA"
"5","2020-04-06","VLA"
"126","2020-04-06","VLA"
"15","2020-04-06","BRU"
"5","2020-04-06","VLA"
"19","2020-04-06","VLA"
"50","2020-04-06","VLA"
"29","2020-04-06","WAL"
"24","2020-04-06","VLA"
"14","2020-04-06","VLA"
"70","2020-04-06","VLA"
"26","2020-04-06","VLA"
"0","2020-04-06","VLA"
"50","2020-04-06","WAL"
"100","2020-04-06","VLA"
"33","2020-04-06","VLA"
"7","2020-04-06","VLA"
"29","2020-04-06","BRU"
"5","2020-04-06","VLA"
"4","2020-04-06","VLA"
"7","2020-04-06","VLA"
"8","2020-04-06","VLA"
"64","2020-04-06","WAL"
"11","2020-04-06","VLA"
"25","2020-04-06","VLA"
"100","2020-04-06","VLA"
"42","2020-04-06","VLA"
"75","2020-04-06","BRU"
"6","2020-04-06","VLA"
"5","2020-04-06","VLA"
"31","2020-04-06","WAL"
"68","2020-04-06","WAL"
"30","2020-04-06","VLA"
"140","2020-04-06","VLA"
"90","2020-04-06","VLA"
"6","2020-04-06","VLA"
"24","2020-04-06","VLA"
"25","2020-04-06","VLA"
"39","2020-04-06","BRU"
"30","2020-04-06","WAL"
"14","2020-04-06","WAL"
"16","2020-04-06","WAL"
"20","2020-04-06","BRU"
"26","2020-04-06","WAL"
"45","2020-04-06","VLA"
"6","2020-04-06","VLA"
"14","2020-04-06","WAL"
"12","2020-04-06","WAL"
"34","2020-04-06","WAL"
"57","2020-04-06","VLA"
"2","2020-04-06","VLA"
"5","2020-04-06","VLA"
"19","2020-04-06","BRU"
"15","2020-04-06","VLA"
"9","2020-04-06","BRU"
"12","2020-04-06","WAL"
"25","2020-04-06","VLA"
"8","2020-04-06","WAL"
"12","2020-04-06","WAL"
"36","2020-04-06","VLA"
"3","2020-04-07","VLA"
"21","2020-04-07","VLA"
"35","2020-04-07","WAL"
"33","2020-04-07","WAL"
"5","2020-04-07","WAL"
"6","2020-04-07","VLA"
"39","2020-04-07","VLA"
"40","2020-04-07","VLA"
"25","2020-04-07","WAL"
"2","2020-04-07","VLA"
"3","2020-04-07","VLA"
"6","2020-04-07","WAL"
"2","2020-04-07","VLA"
"10","2020-04-07","VLA"
"20","2020-04-07","BRU"
"10","2020-04-07","VLA"
"15","2020-04-07","WAL"
"4","2020-04-07","VLA"
"40","2020-04-07","VLA"
"24","2020-04-07","VLA"
"5","2020-04-07","VLA"
"1","2020-04-07","VLA"
"0","2020-04-07","VLA"
"20","2020-04-07","VLA"
"12","2020-04-07","WAL"
"4","2020-04-07","VLA"
"20","2020-04-07","WAL"
"20","2020-04-07","WAL"
"18","2020-04-07","WAL"
"15","2020-04-07","VLA"
"6","2020-04-07","VLA"
"65","2020-04-07","VLA"
"12","2020-04-07","VLA"
"12","2020-04-07","VLA"
"17","2020-04-07","VLA"
"0","2020-04-07","VLA"
"19","2020-04-07","WAL"
"154","2020-04-07","VLA"
"12","2020-04-07","VLA"
"41","2020-04-07","WAL"
"17","2020-04-07","WAL"
"6","2020-04-07","VLA"
"17","2020-04-07","WAL"
"10","2020-04-07","VLA"
"93","2020-04-07","VLA"
"2","2020-04-07","VLA"
"50","2020-04-07","VLA"
"10","2020-04-07","VLA"
"56","2020-04-07","BRU"
"14","2020-04-07","VLA"
"5","2020-04-07","BRU"
"5","2020-04-07","BRU"
"9","2020-04-07","WAL"
"30","2020-04-07","BRU"
"91","2020-04-07","WAL"
"7","2020-04-07","VLA"
"45","2020-04-07","WAL"
"20","2020-04-07","VLA"
"3","2020-04-07","VLA"
"9","2020-04-07","WAL"
"11","2020-04-07","WAL"
"62","2020-04-07","BRU"
"10","2020-04-07","VLA"
"20","2020-04-07","BRU"
"14","2020-04-07","VLA"
"17","2020-04-07","VLA"
"3","2020-04-07","VLA"
"9","2020-04-07","VLA"
"15","2020-04-07","VLA"
"22","2020-04-07","WAL"
"25","2020-04-07","BRU"
"138","2020-04-07","VLA"
"10","2020-04-07","WAL"
"15","2020-04-07","BRU"
"160","2020-04-07","VLA"
"40","2020-04-07","VLA"
"50","2020-04-07","VLA"
"27","2020-04-07","VLA"
"13","2020-04-07","VLA"
"60","2020-04-07","VLA"
"7","2020-04-07","VLA"
"14","2020-04-07","VLA"
"57","2020-04-07","VLA"
"34","2020-04-07","VLA"
"7","2020-04-07","WAL"
"7","2020-04-07","WAL"
"4","2020-04-07","BRU"
"17","2020-04-07","BRU"
"16","2020-04-07","VLA"
"15","2020-04-07","VLA"
"12","2020-04-07","VLA"
"13","2020-04-07","VLA"
"78","2020-04-07","VLA"
"4","2020-04-07","VLA"
"17","2020-04-07","BRU"
"2","2020-04-07","VLA"
"17","2020-04-07","WAL"
"5","2020-04-07","VLA"
"15","2020-04-07","VLA"
"5","2020-04-07","VLA"
"8","2020-04-07","VLA"
"10","2020-04-07","VLA"
"3","2020-04-07","VLA"
"22","2020-04-07","WAL"
"4","2020-04-07","VLA"
"40","2020-04-07","VLA"
"22","2020-04-07","BRU"
"17","2020-04-07","WAL"
"27","2020-04-07","WAL"
"7","2020-04-07","VLA"
"12","2020-04-07","VLA"
"2","2020-04-07","VLA"
"17","2020-04-07","WAL"
"12","2020-04-07","WAL"
"20","2020-04-07","VLA"
"23","2020-04-07","VLA"
"12","2020-04-07","VLA"
"26","2020-04-07","WAL"
"37","2020-04-07","VLA"
"46","2020-04-07","VLA"
"30","2020-04-07","WAL"
"12","2020-04-07","VLA"
"12","2020-04-07","BRU"
"5","2020-04-07","WAL"
"20","2020-04-07","WAL"
"20","2020-04-07","WAL"
"14","2020-04-07","WAL"
"13","2020-04-07","VLA"
"13","2020-04-07","WAL"
"0","2020-04-07","VLA"
"18","2020-04-07","VLA"
"4","2020-04-07","VLA"
"23","2020-04-07","WAL"
"8","2020-04-07","VLA"
"12","2020-04-07","VLA"
"9","2020-04-07","VLA"
"21","2020-04-07","VLA"
"40","2020-04-07","WAL"
"3","2020-04-07","WAL"
"10","2020-04-07","WAL"
"15","2020-04-07","WAL"
"16","2020-04-07","VLA"
"0","2020-04-07","BRU"
"17","2020-04-07","WAL"
"56","2020-04-07","WAL"
"1","2020-04-07","VLA"
"15","2020-04-07","VLA"
"23","2020-04-07","WAL"
"12","2020-04-07","VLA"
"6","2020-04-07","VLA"
"42","2020-04-07","VLA"
"20","2020-04-07","VLA"
"65","2020-04-07","VLA"
"9","2020-04-07","VLA"
"70","2020-04-07","VLA"
"5","2020-04-07","VLA"
"10","2020-04-07","BRU"
"16","2020-04-07","VLA"
"64","2020-04-07","BRU"
"11","2020-04-07","WAL"
"8","2020-04-07","VLA"
"6","2020-04-07","WAL"
"10","2020-04-07","WAL"
"23","2020-04-07","VLA"
"10","2020-04-07","WAL"
"10","2020-04-07","VLA"
"6","2020-04-07","VLA"
"14","2020-04-07","VLA"
"20","2020-04-07","BRU"
"10","2020-04-07","VLA"
"20","2020-04-07","WAL"
"15","2020-04-07","VLA"
"5","2020-04-07","VLA"
"10","2020-04-07","BRU"
"5","2020-04-07","VLA"
"12","2020-04-07","VLA"
"148","2020-04-07","WAL"
"9","2020-04-07","VLA"
"63","2020-04-07","WAL"
"16","2020-04-07","WAL"
"31","2020-04-07","BRU"
"80","2020-04-07","WAL"
"6","2020-04-07","BRU"
"29","2020-04-07","VLA"
"12","2020-04-07","VLA"
"17","2020-04-07","VLA"
"22","2020-04-07","WAL"
"8","2020-04-07","BRU"
"60","2020-04-07","WAL"
"12","2020-04-07","VLA"
"13","2020-04-07","WAL"
"42","2020-04-07","WAL"
"30","2020-04-07","WAL"
"8","2020-04-07","BRU"
"21","2020-04-07","VLA"
"42","2020-04-07","VLA"
"19","2020-04-07","VLA"
"7","2020-04-07","WAL"
"15","2020-04-07","VLA"
"20","2020-04-07","VLA"
"4","2020-04-07","VLA"
"22","2020-04-07","VLA"
"36","2020-04-07","WAL"
"12","2020-04-07","WAL"
"8","2020-04-07","BRU"
"10","2020-04-07","VLA"
"12","2020-04-07","BRU"
"45","2020-04-07","VLA"
"39","2020-04-07","WAL"
"5","2020-04-07","VLA"
"10","2020-04-07","VLA"
"15","2020-04-07","WAL"
"16","2020-04-07","BRU"
"6","2020-04-07","VLA"
"49","2020-04-07","VLA"
"5","2020-04-07","VLA"
"21","2020-04-07","VLA"
