"nr_num_consultations_phys","d_completed","cd_regio"
"16","2020-04-30","VLA"
"4","2020-04-30","WAL"
"8","2020-04-30","VLA"
"13","2020-04-30","VLA"
"5","2020-04-30","WAL"
"7","2020-04-30","VLA"
"4","2020-04-30","WAL"
"10","2020-04-30","VLA"
"2","2020-04-30","WAL"
"10","2020-04-30","VLA"
"24","2020-04-30","VLA"
"39","2020-04-30","VLA"
"24","2020-04-30","VLA"
"20","2020-04-30","VLA"
"5","2020-04-30","VLA"
"5","2020-04-30","VLA"
"30","2020-04-30","VLA"
"25","2020-04-30","VLA"
"8","2020-04-30","VLA"
"10","2020-04-30","VLA"
"5","2020-04-30","WAL"
"21","2020-04-30","VLA"
"4","2020-04-30","WAL"
"8","2020-04-30","VLA"
"40","2020-04-30","VLA"
"13","2020-04-30","VLA"
"16","2020-04-30","VLA"
"30","2020-04-30","VLA"
"10","2020-04-30","VLA"
"22","2020-04-30","VLA"
"11","2020-04-30","WAL"
"23","2020-04-30","VLA"
"14","2020-04-30","VLA"
"63","2020-04-30","VLA"
"0","2020-04-30","WAL"
"9","2020-04-30","WAL"
"7","2020-04-30","VLA"
"20","2020-04-30","VLA"
"41","2020-04-30","VLA"
"0","2020-04-30","BRU"
"4","2020-04-30","WAL"
"10","2020-04-30","VLA"
"3","2020-04-30","VLA"
"15","2020-04-30","WAL"
"31","2020-04-30","VLA"
"12","2020-04-30","VLA"
"4","2020-04-30","BRU"
"14","2020-04-30","VLA"
"7","2020-04-30","VLA"
"20","2020-04-30","BRU"
"4","2020-04-30","VLA"
"35","2020-04-30","VLA"
"25","2020-04-30","VLA"
"0","2020-04-30","BRU"
"1","2020-04-30","VLA"
"6","2020-04-30","BRU"
"17","2020-04-30","VLA"
"1","2020-04-30","VLA"
"4","2020-04-30","BRU"
"11","2020-04-30","WAL"
"15","2020-04-30","WAL"
"4","2020-04-30","VLA"
"41","2020-04-30","VLA"
"7","2020-04-30","VLA"
"8","2020-04-30","VLA"
"15","2020-04-30","VLA"
"26","2020-04-30","VLA"
"13","2020-04-30","VLA"
"9","2020-04-30","BRU"
"26","2020-04-30","VLA"
"9","2020-04-30","VLA"
"25","2020-04-30","WAL"
"6","2020-04-30","VLA"
"14","2020-04-30","VLA"
"12","2020-04-30","VLA"
"18","2020-04-30","VLA"
"20","2020-04-30","VLA"
"25","2020-04-30","VLA"
"12","2020-04-30","VLA"
"5","2020-04-30","VLA"
"3","2020-04-30","VLA"
"19","2020-04-30","VLA"
"12","2020-04-30","VLA"
"0","2020-04-30","BRU"
"8","2020-04-30","VLA"
"54","2020-04-30","VLA"
"2","2020-04-30","VLA"
"13","2020-04-30","VLA"
"73","2020-04-30","VLA"
"10","2020-04-30","VLA"
"9","2020-04-30","VLA"
"10","2020-04-30","WAL"
"20","2020-04-30","VLA"
"7","2020-04-30","VLA"
"20","2020-04-30","VLA"
"2","2020-04-30","WAL"
"12","2020-04-30","BRU"
"15","2020-04-30","VLA"
"15","2020-04-30","VLA"
"35","2020-04-30","VLA"
"9","2020-04-30","VLA"
"2","2020-04-30","WAL"
"10","2020-04-30","WAL"
"16","2020-04-30","VLA"
"7","2020-04-30","VLA"
"20","2020-04-30","VLA"
"8","2020-04-30","VLA"
"3","2020-04-30","WAL"
"2","2020-04-30","VLA"
"6","2020-04-30","VLA"
"22","2020-04-30","VLA"
"25","2020-04-30","VLA"
"2","2020-04-30","VLA"
"9","2020-04-30","WAL"
"70","2020-04-30","VLA"
"17","2020-04-30","VLA"
"24","2020-04-30","VLA"
"1","2020-04-30","BRU"
"10","2020-04-30","VLA"
"23","2020-04-30","VLA"
"0","2020-05-01","BRU"
"2","2020-05-01","VLA"
"1","2020-05-01","VLA"
"0","2020-05-01","BRU"
"3","2020-05-01","WAL"
"0","2020-05-01","WAL"
"11","2020-05-01","VLA"
"12","2020-05-01","VLA"
"32","2020-05-01","VLA"
"1","2020-05-01","VLA"
"1","2020-05-01","BRU"
"3","2020-05-01","VLA"
"1","2020-05-01","BRU"
"1","2020-05-01","VLA"
"4","2020-05-01","VLA"
"2","2020-05-01","WAL"
"0","2020-05-01","BRU"
"11","2020-05-01","VLA"
"25","2020-05-01","VLA"
"16","2020-05-01","WAL"
"0","2020-05-01","WAL"
"0","2020-05-01","VLA"
"31","2020-05-01","VLA"
"6","2020-05-01","VLA"
"21","2020-05-01","VLA"
"8","2020-05-01","VLA"
"25","2020-05-01","VLA"
"0","2020-05-01","WAL"
"28","2020-05-01","VLA"
"2","2020-05-01","WAL"
"7","2020-05-01","VLA"
"19","2020-05-01","VLA"
"36","2020-05-02","VLA"
"8","2020-05-02","VLA"
"0","2020-05-02","VLA"
"0","2020-05-02","WAL"
"1","2020-05-02","BRU"
"6","2020-05-02","VLA"
"0","2020-05-02","WAL"
"3","2020-05-02","BRU"
"2","2020-05-02","WAL"
"25","2020-05-02","WAL"
"10","2020-05-02","BRU"
"0","2020-05-02","WAL"
"10","2020-05-02","VLA"
"0","2020-05-02","VLA"
"8","2020-05-02","VLA"
"16","2020-05-02","VLA"
"13","2020-05-02","VLA"
"4","2020-05-02","VLA"
"1","2020-05-02","BRU"
"2","2020-05-03","VLA"
"20","2020-05-03","VLA"
"1","2020-05-03","VLA"
"0","2020-05-03","VLA"
"17","2020-05-03","VLA"
"0","2020-05-03","WAL"
"8","2020-05-03","VLA"
"3","2020-05-03","VLA"
"22","2020-05-04","VLA"
"5","2020-05-04","VLA"
"25","2020-05-04","VLA"
"8","2020-05-04","BRU"
"13","2020-05-04","VLA"
"8","2020-05-04","VLA"
"10","2020-05-04","VLA"
"10","2020-05-04","VLA"
"8","2020-05-04","BRU"
"11","2020-05-04","VLA"
"7","2020-05-04","VLA"
"14","2020-05-04","BRU"
"25","2020-05-04","VLA"
"21","2020-05-04","VLA"
"16","2020-05-04","WAL"
"39","2020-05-04","VLA"
"10","2020-05-04","VLA"
"50","2020-05-04","VLA"
"3","2020-05-04","BRU"
"9","2020-05-04","VLA"
"20","2020-05-04","VLA"
"13","2020-05-04","VLA"
"2","2020-05-04","BRU"
"30","2020-05-04","VLA"
"15","2020-05-04","VLA"
"0","2020-05-04","WAL"
"2","2020-05-04","VLA"
"0","2020-05-04","WAL"
"7","2020-05-04","VLA"
"14","2020-05-04","VLA"
"54","2020-05-04","WAL"
"3","2020-05-04","VLA"
"2","2020-05-04","BRU"
"9","2020-05-04","VLA"
"10","2020-05-04","VLA"
"32","2020-05-04","VLA"
"10","2020-05-04","VLA"
"5","2020-05-04","WAL"
"18","2020-05-04","VLA"
"7","2020-05-04","VLA"
"25","2020-05-04","VLA"
"12","2020-05-04","BRU"
"9","2020-05-04","WAL"
"22","2020-05-04","VLA"
"2","2020-05-04","WAL"
"28","2020-05-04","VLA"
"10","2020-05-04","VLA"
"8","2020-05-04","WAL"
"15","2020-05-04","VLA"
"19","2020-05-04","VLA"
"15","2020-05-04","VLA"
"37","2020-05-04","VLA"
"20","2020-05-04","BRU"
"17","2020-05-04","WAL"
"11","2020-05-04","VLA"
"19","2020-05-04","VLA"
"5","2020-05-04","WAL"
"9","2020-05-04","VLA"
"25","2020-05-04","WAL"
"3","2020-05-04","VLA"
"53","2020-05-04","VLA"
"12","2020-05-04","WAL"
"18","2020-05-04","VLA"
"0","2020-05-04","VLA"
"14","2020-05-04","VLA"
"19","2020-05-04","VLA"
"7","2020-05-04","VLA"
"38","2020-05-04","VLA"
"5","2020-05-04","VLA"
"14","2020-05-04","VLA"
"4","2020-05-04","VLA"
"11","2020-05-04","VLA"
"5","2020-05-04","VLA"
"5","2020-05-04","VLA"
"4","2020-05-04","VLA"
"6","2020-05-04","WAL"
"5","2020-05-04","WAL"
"17","2020-05-04","VLA"
"15","2020-05-04","WAL"
"10","2020-05-04","BRU"
"19","2020-05-04","WAL"
"35","2020-05-04","VLA"
"28","2020-05-04","VLA"
"83","2020-05-04","VLA"
"21","2020-05-04","VLA"
"7","2020-05-04","WAL"
"26","2020-05-04","VLA"
"18","2020-05-04","VLA"
"7","2020-05-04","BRU"
"16","2020-05-04","VLA"
"15","2020-05-04","VLA"
"13","2020-05-04","VLA"
"26","2020-05-04","VLA"
"19","2020-05-04","VLA"
"62","2020-05-04","WAL"
"19","2020-05-04","VLA"
"19","2020-05-04","WAL"
"15","2020-05-04","WAL"
"8","2020-05-04","VLA"
"20","2020-05-04","VLA"
"4","2020-05-04","WAL"
"28","2020-05-04","VLA"
"10","2020-05-04","VLA"
"14","2020-05-04","WAL"
"39","2020-05-04","VLA"
"11","2020-05-04","VLA"
"12","2020-05-04","VLA"
"21","2020-05-04","VLA"
"9","2020-05-04","VLA"
"6","2020-05-04","VLA"
"22","2020-05-04","VLA"
"0","2020-05-04","VLA"
"28","2020-05-04","VLA"
"15","2020-05-04","VLA"
"14","2020-05-04","VLA"
"15","2020-05-04","VLA"
"4","2020-05-04","WAL"
"11","2020-05-04","WAL"
"36","2020-05-04","VLA"
"15","2020-05-04","VLA"
"10","2020-05-04","BRU"
"8","2020-05-04","VLA"
"2","2020-05-04","BRU"
"9","2020-05-04","VLA"
"10","2020-05-04","BRU"
"6","2020-05-04","VLA"
"24","2020-05-04","VLA"
"5","2020-05-04","VLA"
"51","2020-05-04","VLA"
"15","2020-05-04","VLA"
"16","2020-05-04","WAL"
"7","2020-05-04","VLA"
"48","2020-05-04","VLA"
"10","2020-05-04","VLA"
"11","2020-05-04","WAL"
"8","2020-05-04","VLA"
"28","2020-05-04","VLA"
"71","2020-05-04","VLA"
"24","2020-05-04","VLA"
"11","2020-05-04","VLA"
"7","2020-05-04","WAL"
"20","2020-05-04","VLA"
"38","2020-05-04","VLA"
"39","2020-05-04","WAL"
"32","2020-05-04","VLA"
"15","2020-05-04","VLA"
"15","2020-05-04","VLA"
"11","2020-05-04","BRU"
"17","2020-05-04","VLA"
"30","2020-05-04","VLA"
"9","2020-05-04","WAL"
"8","2020-05-04","WAL"
"25","2020-05-04","VLA"
"11","2020-05-04","VLA"
"49","2020-05-04","VLA"
"4","2020-05-04","VLA"
"7","2020-05-04","BRU"
"61","2020-05-04","VLA"
"2","2020-05-04","BRU"
"10","2020-05-04","BRU"
"24","2020-05-04","VLA"
"6","2020-05-04","VLA"
"24","2020-05-04","VLA"
"14","2020-05-04","VLA"
"8","2020-05-04","WAL"
"43","2020-05-04","VLA"
"85","2020-05-04","VLA"
"8","2020-05-04","VLA"
"18","2020-05-04","VLA"
"32","2020-05-04","VLA"
"29","2020-05-04","BRU"
"10","2020-05-04","VLA"
"14","2020-05-04","VLA"
"8","2020-05-04","VLA"
"2","2020-05-04","VLA"
"4","2020-05-04","VLA"
"13","2020-05-04","WAL"
"45","2020-05-04","VLA"
"20","2020-05-04","VLA"
"51","2020-05-04","VLA"
"19","2020-05-04","VLA"
"8","2020-05-04","WAL"
"36","2020-05-04","VLA"
"24","2020-05-04","VLA"
"4","2020-05-04","BRU"
"11","2020-05-04","VLA"
"6","2020-05-04","VLA"
"4","2020-05-04","WAL"
"40","2020-05-04","VLA"
"0","2020-05-04","VLA"
"17","2020-05-04","VLA"
"4","2020-05-04","VLA"
"7","2020-05-04","VLA"
"21","2020-05-04","VLA"
"1","2020-05-04","WAL"
"46","2020-05-04","WAL"
"40","2020-05-04","VLA"
"27","2020-05-04","VLA"
"60","2020-05-04","VLA"
"5","2020-05-04","WAL"
"3","2020-05-04","WAL"
"4","2020-05-04","WAL"
"12","2020-05-04","VLA"
"23","2020-05-04","VLA"
"2","2020-05-04","WAL"
"22","2020-05-04","VLA"
"83","2020-05-04","VLA"
"15","2020-05-04","BRU"
"9","2020-05-04","VLA"
"0","2020-05-04","BRU"
"44","2020-05-04","VLA"
"2","2020-05-04","WAL"
"5","2020-05-04","VLA"
"9","2020-05-04","WAL"
"33","2020-05-04","VLA"
"13","2020-05-04","VLA"
"40","2020-05-04","VLA"
"45","2020-05-04","VLA"
"7","2020-05-04","WAL"
"29","2020-05-04","VLA"
"16","2020-05-04","WAL"
"7","2020-05-04","WAL"
"7","2020-05-04","VLA"
"6","2020-05-04","WAL"
"21","2020-05-04","VLA"
"21","2020-05-04","VLA"
"12","2020-05-04","VLA"
"15","2020-05-04","WAL"
"21","2020-05-04","VLA"
"126","2020-05-04","VLA"
"22","2020-05-04","VLA"
"1","2020-05-04","BRU"
"7","2020-05-04","BRU"
"12","2020-05-04","VLA"
"22","2020-05-04","VLA"
"20","2020-05-04","VLA"
"4","2020-05-04","VLA"
"2","2020-05-04","WAL"
"23","2020-05-04","VLA"
"29","2020-05-04","WAL"
"4","2020-05-04","WAL"
"45","2020-05-04","VLA"
"9","2020-05-04","WAL"
"4","2020-05-04","BRU"
"6","2020-05-04","WAL"
"4","2020-05-04","BRU"
"10","2020-05-04","VLA"
"27","2020-05-04","WAL"
"40","2020-05-04","VLA"
"0","2020-05-04","VLA"
"18","2020-05-04","WAL"
"13","2020-05-04","WAL"
"23","2020-05-04","VLA"
"11","2020-05-04","WAL"
"26","2020-05-04","VLA"
"29","2020-05-04","VLA"
"7","2020-05-04","WAL"
"0","2020-05-04","BRU"
"18","2020-05-04","VLA"
"3","2020-05-04","VLA"
"5","2020-05-04","BRU"
"6","2020-05-04","VLA"
"11","2020-05-04","VLA"
"26","2020-05-04","VLA"
"11","2020-05-04","VLA"
"24","2020-05-04","VLA"
"3","2020-05-04","WAL"
"7","2020-05-04","BRU"
"62","2020-05-04","VLA"
"8","2020-05-04","VLA"
"27","2020-05-04","VLA"
"16","2020-05-04","VLA"
"14","2020-05-04","WAL"
"28","2020-05-04","WAL"
"20","2020-05-04","VLA"
"58","2020-05-04","VLA"
"5","2020-05-04","VLA"
"6","2020-05-04","WAL"
"9","2020-05-04","VLA"
"16","2020-05-04","VLA"
"15","2020-05-04","WAL"
"12","2020-05-04","VLA"
"37","2020-05-04","VLA"
"21","2020-05-04","VLA"
"13","2020-05-04","VLA"
"15","2020-05-04","VLA"
"15","2020-05-04","VLA"
"61","2020-05-04","VLA"
"5","2020-05-04","VLA"
"15","2020-05-04","VLA"
"5","2020-05-04","VLA"
"3","2020-05-04","WAL"
"48","2020-05-04","VLA"
"10","2020-05-04","VLA"
"15","2020-05-04","WAL"
"27","2020-05-04","VLA"
"5","2020-05-04","WAL"
"3","2020-05-04","BRU"
"5","2020-05-04","WAL"
"10","2020-05-04","VLA"
"0","2020-05-04","VLA"
"10","2020-05-04","VLA"
"16","2020-05-04","VLA"
"7","2020-05-04","WAL"
"0","2020-05-04","WAL"
"16","2020-05-04","VLA"
"18","2020-05-04","WAL"
"20","2020-05-04","VLA"
"12","2020-05-04","VLA"
"1","2020-05-04","BRU"
"37","2020-05-04","VLA"
"14","2020-05-04","VLA"
"17","2020-05-04","WAL"
"7","2020-05-04","VLA"
"12","2020-05-04","VLA"
"9","2020-05-04","WAL"
"8","2020-05-04","WAL"
"5","2020-05-04","VLA"
"36","2020-05-04","VLA"
"38","2020-05-04","VLA"
"15","2020-05-04","VLA"
"3","2020-05-04","VLA"
"39","2020-05-04","VLA"
"21","2020-05-04","VLA"
"13","2020-05-04","WAL"
"26","2020-05-04","VLA"
"6","2020-05-04","WAL"
"26","2020-05-04","VLA"
"12","2020-05-04","VLA"
"6","2020-05-04","VLA"
"30","2020-05-04","VLA"
"12","2020-05-04","VLA"
"6","2020-05-04","WAL"
"15","2020-05-04","WAL"
"0","2020-05-04","WAL"
"30","2020-05-04","VLA"
"10","2020-05-04","WAL"
"18","2020-05-04","VLA"
"6","2020-05-04","VLA"
"6","2020-05-04","WAL"
"30","2020-05-04","VLA"
"9","2020-05-04","VLA"
"4","2020-05-04","VLA"
"19","2020-05-04","VLA"
"0","2020-05-04","WAL"
"18","2020-05-04","VLA"
"17","2020-05-04","VLA"
"20","2020-05-04","WAL"
"13","2020-05-04","VLA"
"10","2020-05-04","VLA"
"19","2020-05-04","VLA"
"40","2020-05-04","VLA"
"19","2020-05-04","VLA"
"28","2020-05-04","VLA"
"14","2020-05-04","BRU"
"6","2020-05-04","BRU"
"5","2020-05-04","WAL"
"18","2020-05-04","WAL"
"3","2020-05-04","BRU"
"22","2020-05-04","VLA"
"7","2020-05-04","VLA"
"22","2020-05-04","VLA"
"29","2020-05-04","VLA"
"16","2020-05-04","VLA"
"2","2020-05-04","WAL"
"35","2020-05-04","VLA"
"11","2020-05-04","VLA"
"16","2020-05-04","VLA"
"8","2020-05-04","WAL"
"1","2020-05-04","VLA"
"13","2020-05-04","VLA"
"9","2020-05-04","BRU"
"30","2020-05-04","VLA"
"3","2020-05-04","BRU"
"26","2020-05-04","VLA"
"3","2020-05-04","WAL"
"42","2020-05-04","VLA"
"3","2020-05-04","WAL"
"30","2020-05-04","VLA"
"8","2020-05-04","BRU"
"5","2020-05-04","WAL"
"3","2020-05-04","VLA"
"27","2020-05-04","VLA"
"25","2020-05-04","VLA"
"30","2020-05-04","VLA"
"43","2020-05-04","VLA"
"24","2020-05-04","VLA"
"3","2020-05-04","VLA"
"30","2020-05-04","VLA"
"22","2020-05-04","VLA"
"10","2020-05-04","BRU"
"12","2020-05-04","VLA"
"12","2020-05-04","VLA"
"14","2020-05-04","BRU"
"6","2020-05-04","VLA"
"3","2020-05-04","VLA"
"11","2020-05-04","VLA"
"24","2020-05-04","VLA"
"10","2020-05-04","WAL"
"15","2020-05-04","VLA"
"26","2020-05-04","VLA"
"13","2020-05-04","VLA"
"8","2020-05-04","VLA"
"16","2020-05-04","VLA"
"0","2020-05-04","WAL"
"12","2020-05-04","VLA"
"9","2020-05-04","WAL"
"22","2020-05-04","VLA"
"7","2020-05-04","VLA"
"7","2020-05-04","WAL"
"20","2020-05-04","VLA"
"17","2020-05-04","VLA"
"62","2020-05-04","VLA"
"11","2020-05-04","VLA"
"16","2020-05-04","WAL"
"14","2020-05-04","WAL"
"90","2020-05-04","VLA"
"11","2020-05-04","VLA"
"12","2020-05-04","VLA"
"132","2020-05-04","VLA"
"4","2020-05-04","WAL"
"1","2020-05-04","WAL"
"16","2020-05-04","VLA"
"16","2020-05-04","VLA"
"12","2020-05-04","VLA"
"15","2020-05-04","VLA"
"20","2020-05-04","VLA"
"21","2020-05-04","VLA"
"6","2020-05-04","WAL"
"15","2020-05-04","WAL"
"20","2020-05-04","VLA"
"8","2020-05-04","VLA"
"16","2020-05-04","WAL"
"8","2020-05-04","VLA"
"60","2020-05-04","VLA"
"5","2020-05-04","VLA"
"15","2020-05-04","WAL"
"19","2020-05-04","VLA"
"10","2020-05-04","VLA"
"12","2020-05-04","VLA"
"35","2020-05-04","VLA"
"0","2020-05-04","VLA"
"13","2020-05-04","VLA"
"14","2020-05-04","VLA"
"2","2020-05-04","WAL"
"26","2020-05-04","VLA"
"28","2020-05-04","VLA"
"5","2020-05-04","BRU"
"3","2020-05-04","VLA"
"55","2020-05-04","VLA"
"12","2020-05-04","VLA"
"2","2020-05-04","WAL"
"59","2020-05-04","VLA"
"5","2020-05-04","VLA"
"21","2020-05-04","VLA"
"39","2020-05-04","VLA"
"21","2020-05-04","VLA"
"17","2020-05-04","VLA"
"4","2020-05-04","WAL"
"10","2020-05-04","VLA"
"16","2020-05-04","VLA"
"17","2020-05-04","VLA"
"25","2020-05-04","VLA"
"6","2020-05-04","VLA"
"15","2020-05-04","WAL"
"34","2020-05-04","VLA"
"17","2020-05-04","VLA"
"17","2020-05-04","VLA"
"17","2020-05-04","BRU"
"0","2020-05-04","WAL"
"6","2020-05-04","WAL"
"11","2020-05-04","VLA"
"10","2020-05-04","VLA"
"24","2020-05-04","WAL"
"2","2020-05-04","WAL"
"35","2020-05-04","VLA"
"8","2020-05-04","VLA"
"27","2020-05-04","VLA"
"20","2020-05-04","VLA"
"24","2020-05-04","VLA"
"3","2020-05-04","BRU"
"81","2020-05-04","VLA"
"4","2020-05-04","VLA"
"31","2020-05-04","VLA"
"2","2020-05-04","WAL"
"9","2020-05-04","VLA"
"9","2020-05-04","VLA"
"6","2020-05-04","VLA"
"10","2020-05-04","WAL"
"25","2020-05-04","VLA"
"21","2020-05-04","VLA"
"21","2020-05-04","VLA"
"6","2020-05-04","VLA"
"22","2020-05-04","VLA"
"1","2020-05-04","BRU"
"12","2020-05-04","VLA"
"90","2020-05-04","VLA"
"35","2020-05-04","VLA"
"21","2020-05-04","VLA"
"14","2020-05-04","WAL"
"25","2020-05-04","VLA"
"15","2020-05-04","VLA"
"6","2020-05-04","VLA"
"25","2020-05-04","VLA"
"21","2020-05-04","WAL"
"13","2020-05-04","VLA"
"13","2020-05-04","VLA"
"13","2020-05-04","WAL"
"4","2020-05-04","BRU"
"20","2020-05-04","VLA"
"19","2020-05-04","VLA"
"15","2020-05-04","WAL"
"11","2020-05-04","VLA"
"26","2020-05-04","VLA"
"9","2020-05-04","WAL"
"24","2020-05-04","VLA"
"18","2020-05-04","VLA"
"25","2020-05-04","VLA"
"10","2020-05-04","VLA"
"5","2020-05-04","VLA"
"13","2020-05-04","VLA"
"23","2020-05-04","VLA"
"45","2020-05-04","VLA"
"17","2020-05-04","BRU"
"17","2020-05-04","VLA"
"18","2020-05-04","VLA"
"2","2020-05-04","BRU"
"48","2020-05-04","VLA"
"9","2020-05-04","BRU"
"21","2020-05-04","VLA"
"18","2020-05-04","WAL"
"20","2020-05-04","VLA"
"12","2020-05-04","VLA"
"7","2020-05-04","VLA"
"5","2020-05-04","BRU"
"30","2020-05-04","VLA"
"20","2020-05-04","VLA"
"4","2020-05-04","VLA"
"25","2020-05-04","VLA"
"10","2020-05-04","VLA"
"11","2020-05-04","WAL"
"74","2020-05-04","VLA"
"17","2020-05-04","VLA"
"8","2020-05-04","VLA"
"16","2020-05-04","BRU"
"8","2020-05-04","VLA"
"14","2020-05-04","BRU"
"2","2020-05-04","WAL"
"22","2020-05-04","VLA"
"28","2020-05-04","VLA"
"31","2020-05-04","WAL"
"9","2020-05-04","VLA"
"29","2020-05-04","VLA"
"33","2020-05-04","VLA"
"32","2020-05-04","WAL"
"22","2020-05-04","VLA"
"20","2020-05-04","VLA"
"17","2020-05-04","VLA"
"30","2020-05-04","VLA"
"16","2020-05-04","VLA"
"35","2020-05-04","VLA"
"25","2020-05-04","VLA"
"3","2020-05-04","BRU"
"25","2020-05-04","VLA"
"3","2020-05-04","VLA"
"8","2020-05-04","WAL"
"10","2020-05-04","VLA"
"14","2020-05-04","VLA"
"31","2020-05-04","VLA"
"26","2020-05-04","VLA"
"48","2020-05-04","VLA"
"13","2020-05-04","VLA"
"10","2020-05-04","VLA"
"4","2020-05-04","BRU"
"20","2020-05-04","VLA"
"2","2020-05-04","WAL"
"3","2020-05-04","WAL"
"15","2020-05-04","VLA"
"16","2020-05-04","VLA"
"8","2020-05-04","VLA"
"3","2020-05-04","WAL"
"9","2020-05-04","WAL"
"90","2020-05-04","VLA"
"12","2020-05-04","VLA"
"20","2020-05-04","BRU"
"53","2020-05-04","VLA"
"4","2020-05-04","WAL"
"17","2020-05-04","VLA"
"26","2020-05-04","VLA"
"6","2020-05-04","VLA"
"4","2020-05-04","VLA"
"10","2020-05-04","VLA"
"8","2020-05-04","WAL"
"1","2020-05-04","WAL"
"20","2020-05-04","VLA"
"22","2020-05-04","VLA"
"31","2020-05-04","VLA"
"23","2020-05-04","BRU"
"16","2020-05-04","VLA"
"19","2020-05-04","VLA"
"21","2020-05-04","VLA"
"3","2020-05-04","VLA"
"17","2020-05-04","VLA"
"18","2020-05-04","VLA"
"35","2020-05-04","VLA"
"26","2020-05-04","VLA"
"9","2020-05-04","WAL"
"6","2020-05-04","VLA"
"30","2020-05-04","WAL"
"2","2020-05-04","WAL"
"25","2020-05-04","VLA"
"8","2020-05-04","VLA"
"14","2020-05-04","VLA"
"0","2020-05-04","BRU"
"9","2020-05-04","VLA"
"65","2020-05-04","VLA"
"5","2020-05-04","WAL"
"16","2020-05-04","VLA"
"4","2020-05-04","VLA"
"46","2020-05-04","VLA"
"0","2020-05-04","VLA"
"4","2020-05-04","WAL"
"13","2020-05-04","VLA"
"42","2020-05-04","VLA"
"19","2020-05-04","WAL"
"15","2020-05-04","VLA"
"7","2020-05-04","WAL"
"8","2020-05-04","VLA"
"57","2020-05-04","VLA"
"21","2020-05-04","VLA"
"65","2020-05-04","VLA"
"15","2020-05-04","VLA"
"13","2020-05-04","VLA"
"19","2020-05-04","VLA"
"38","2020-05-04","VLA"
"10","2020-05-04","VLA"
"59","2020-05-04","VLA"
"32","2020-05-04","VLA"
"19","2020-05-04","VLA"
"11","2020-05-04","BRU"
"16","2020-05-04","VLA"
"7","2020-05-04","VLA"
"20","2020-05-04","WAL"
"8","2020-05-04","VLA"
"12","2020-05-04","VLA"
"35","2020-05-04","VLA"
"18","2020-05-04","VLA"
"4","2020-05-04","BRU"
"18","2020-05-04","VLA"
"10","2020-05-04","BRU"
"25","2020-05-04","VLA"
"9","2020-05-04","VLA"
"6","2020-05-04","BRU"
"20","2020-05-04","VLA"
"12","2020-05-04","WAL"
"38","2020-05-04","VLA"
"8","2020-05-04","WAL"
"25","2020-05-04","VLA"
"7","2020-05-04","WAL"
"5","2020-05-04","WAL"
"25","2020-05-04","VLA"
"33","2020-05-04","VLA"
"6","2020-05-04","WAL"
"15","2020-05-04","VLA"
"17","2020-05-04","VLA"
"18","2020-05-04","VLA"
"39","2020-05-04","VLA"
"29","2020-05-04","VLA"
"28","2020-05-04","VLA"
"7","2020-05-04","VLA"
"15","2020-05-04","VLA"
"0","2020-05-04","WAL"
"1","2020-05-04","WAL"
"1","2020-05-04","BRU"
"13","2020-05-04","VLA"
"17","2020-05-04","VLA"
"14","2020-05-04","VLA"
"20","2020-05-04","VLA"
"7","2020-05-04","VLA"
"10","2020-05-04","VLA"
"36","2020-05-04","VLA"
"5","2020-05-04","BRU"
"16","2020-05-04","BRU"
"5","2020-05-04","VLA"
"5","2020-05-04","VLA"
"0","2020-05-04","BRU"
"5","2020-05-04","VLA"
"6","2020-05-04","VLA"
"22","2020-05-04","VLA"
"18","2020-05-04","VLA"
"3","2020-05-04","WAL"
"27","2020-05-04","VLA"
"88","2020-05-04","VLA"
"18","2020-05-04","WAL"
"20","2020-05-04","VLA"
"7","2020-05-04","VLA"
"5","2020-05-04","BRU"
"8","2020-05-04","WAL"
"15","2020-05-04","BRU"
"23","2020-05-04","VLA"
"0","2020-05-04","WAL"
"7","2020-05-04","VLA"
"2","2020-05-04","VLA"
"40","2020-05-04","VLA"
"20","2020-05-04","VLA"
"100","2020-05-04","VLA"
"4","2020-05-04","BRU"
"47","2020-05-04","VLA"
"40","2020-05-04","VLA"
"16","2020-05-04","VLA"
"4","2020-05-04","VLA"
"10","2020-05-04","VLA"
"8","2020-05-04","VLA"
"8","2020-05-04","VLA"
"15","2020-05-04","VLA"
"3","2020-05-04","BRU"
"3","2020-05-04","WAL"
"30","2020-05-04","VLA"
"32","2020-05-04","VLA"
"12","2020-05-04","VLA"
"19","2020-05-04","VLA"
"22","2020-05-04","VLA"
"54","2020-05-05","VLA"
"14","2020-05-05","VLA"
"3","2020-05-05","VLA"
"5","2020-05-05","VLA"
"5","2020-05-05","VLA"
"1","2020-05-05","WAL"
"10","2020-05-05","VLA"
"11","2020-05-05","VLA"
"7","2020-05-05","BRU"
"14","2020-05-05","VLA"
"35","2020-05-05","VLA"
"11","2020-05-05","VLA"
"31","2020-05-05","VLA"
"32","2020-05-05","VLA"
"2","2020-05-05","VLA"
"10","2020-05-05","WAL"
"43","2020-05-05","VLA"
"11","2020-05-05","VLA"
"15","2020-05-05","VLA"
"0","2020-05-05","WAL"
"30","2020-05-05","WAL"
"7","2020-05-05","VLA"
"51","2020-05-05","VLA"
"4","2020-05-05","WAL"
"5","2020-05-05","VLA"
"22","2020-05-05","VLA"
"14","2020-05-05","VLA"
"24","2020-05-05","VLA"
"2","2020-05-05","WAL"
"20","2020-05-05","VLA"
