"cd_pharmacy_measures","d_completed","cd_regio"
"11","2020-04-25","VLA"
"11","2020-04-25","WAL"
"12","2020-04-25","WAL"
"12","2020-04-25","VLA"
"14","2020-04-25","VLA"
"14","2020-04-25","WAL"
"2","2020-04-25","VLA"
"3","2020-04-25","VLA"
"3","2020-04-25","WAL"
"4","2020-04-25","VLA"
"5","2020-04-25","VLA"
"7","2020-04-25","VLA"
"7","2020-04-25","WAL"
"1","2020-04-26","VLA"
"1","2020-04-26","VLA"
"1","2020-04-26","BRU"
"10","2020-04-26","BRU"
"10","2020-04-26","VLA"
"11","2020-04-26","VLA"
"12","2020-04-26","VLA"
"12","2020-04-26","BRU"
"12","2020-04-26","VLA"
"13","2020-04-26","VLA"
"14","2020-04-26","VLA"
"14","2020-04-26","BRU"
"14","2020-04-26","VLA"
"2","2020-04-26","VLA"
"2","2020-04-26","BRU"
"2","2020-04-26","VLA"
"3","2020-04-26","VLA"
"4","2020-04-26","VLA"
"4","2020-04-26","VLA"
"4","2020-04-26","BRU"
"5","2020-04-26","BRU"
"5","2020-04-26","VLA"
"7","2020-04-26","VLA"
"7","2020-04-26","BRU"
"7","2020-04-26","VLA"
"9","2020-04-26","BRU"
"1","2020-04-27","BRU"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","VLA"
"1","2020-04-27","WAL"
"1","2020-04-27","WAL"
"1","2020-04-27","WAL"
"1","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","WAL"
"10","2020-04-27","WAL"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"10","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","BRU"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","VLA"
"11","2020-04-27","WAL"
"11","2020-04-27","WAL"
"12","2020-04-27","WAL"
"12","2020-04-27","VLA"
"12","2020-04-27","WAL"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"12","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","BRU"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","VLA"
"13","2020-04-27","WAL"
"13","2020-04-27","WAL"
"14","2020-04-27","WAL"
"14","2020-04-27","WAL"
"14","2020-04-27","VLA"
"14","2020-04-27","WAL"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","BRU"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"14","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","BRU"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","VLA"
"2","2020-04-27","WAL"
"2","2020-04-27","VLA"
"2","2020-04-27","WAL"
"2","2020-04-27","WAL"
"3","2020-04-27","WAL"
"3","2020-04-27","WAL"
"3","2020-04-27","VLA"
"3","2020-04-27","WAL"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","BRU"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"3","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","BRU"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","VLA"
"4","2020-04-27","WAL"
"4","2020-04-27","VLA"
"4","2020-04-27","WAL"
"4","2020-04-27","WAL"
"5","2020-04-27","WAL"
"5","2020-04-27","VLA"
"5","2020-04-27","WAL"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"5","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","BRU"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","VLA"
"7","2020-04-27","WAL"
"7","2020-04-27","VLA"
"7","2020-04-27","WAL"
"7","2020-04-27","WAL"
"8","2020-04-27","VLA"
"8","2020-04-27","VLA"
"8","2020-04-27","VLA"
"8","2020-04-27","VLA"
"8","2020-04-27","VLA"
"9","2020-04-27","VLA"
"9","2020-04-27","VLA"
"9","2020-04-27","VLA"
"9","2020-04-27","VLA"
"9","2020-04-27","WAL"
"Papieren doekjes voor code Bancontact","2020-04-27","VLA"
"We reinigen dagelijks de apotheek met ontsmettingsalcohol","2020-04-27","VLA"
"vloer wordt elke dag met vloerzeep gekuist","2020-04-27","VLA"
"we poetsen 2x daags de apotheek met javel 4%","2020-04-27","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"1","2020-04-28","VLA"
"10","2020-04-28","VLA"
"10","2020-04-28","VLA"
"10","2020-04-28","VLA"
"11","2020-04-28","VLA"
"11","2020-04-28","VLA"
"12","2020-04-28","VLA"
"12","2020-04-28","VLA"
"13","2020-04-28","VLA"
"13","2020-04-28","VLA"
"14","2020-04-28","VLA"
"14","2020-04-28","VLA"
"14","2020-04-28","VLA"
"14","2020-04-28","VLA"
"2","2020-04-28","VLA"
"2","2020-04-28","VLA"
"2","2020-04-28","VLA"
"2","2020-04-28","VLA"
"3","2020-04-28","VLA"
"3","2020-04-28","VLA"
"3","2020-04-28","VLA"
"3","2020-04-28","VLA"
"4","2020-04-28","VLA"
"4","2020-04-28","VLA"
"4","2020-04-28","VLA"
"4","2020-04-28","VLA"
"5","2020-04-28","VLA"
"5","2020-04-28","VLA"
"5","2020-04-28","VLA"
"5","2020-04-28","VLA"
"7","2020-04-28","VLA"
"7","2020-04-28","VLA"
"7","2020-04-28","VLA"
"7","2020-04-28","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","WAL"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","BRU"
"1","2020-04-29","BRU"
"1","2020-04-29","BRU"
"1","2020-04-29","BRU"
"1","2020-04-29","BRU"
"1","2020-04-29","BRU"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","VLA"
"1","2020-04-29","WAL"
"1","2020-04-29","WAL"
"1","2020-04-29","WAL"
"1","2020-04-29","WAL"
"1","2020-04-29","WAL"
"10","2020-04-29","WAL"
"10","2020-04-29","WAL"
"10","2020-04-29","WAL"
"10","2020-04-29","WAL"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","BRU"
"10","2020-04-29","BRU"
"10","2020-04-29","BRU"
"10","2020-04-29","BRU"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","WAL"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"10","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","WAL"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","VLA"
"11","2020-04-29","BRU"
"11","2020-04-29","BRU"
"11","2020-04-29","VLA"
"11","2020-04-29","WAL"
"11","2020-04-29","WAL"
"11","2020-04-29","WAL"
"11","2020-04-29","WAL"
"11","2020-04-29","WAL"
"12","2020-04-29","WAL"
"12","2020-04-29","WAL"
"12","2020-04-29","WAL"
"12","2020-04-29","WAL"
"12","2020-04-29","WAL"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","BRU"
"12","2020-04-29","BRU"
"12","2020-04-29","BRU"
"12","2020-04-29","BRU"
"12","2020-04-29","BRU"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","WAL"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"12","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","VLA"
"13","2020-04-29","BRU"
"13","2020-04-29","BRU"
"13","2020-04-29","BRU"
"13","2020-04-29","BRU"
"13","2020-04-29","VLA"
"13","2020-04-29","WAL"
"13","2020-04-29","WAL"
"13","2020-04-29","WAL"
"14","2020-04-29","WAL"
"14","2020-04-29","WAL"
"14","2020-04-29","WAL"
"14","2020-04-29","WAL"
"14","2020-04-29","WAL"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","BRU"
"14","2020-04-29","BRU"
"14","2020-04-29","BRU"
"14","2020-04-29","BRU"
"14","2020-04-29","BRU"
"14","2020-04-29","BRU"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","WAL"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"14","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","WAL"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","BRU"
"2","2020-04-29","BRU"
"2","2020-04-29","BRU"
"2","2020-04-29","BRU"
"2","2020-04-29","BRU"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","VLA"
"2","2020-04-29","WAL"
"2","2020-04-29","WAL"
"2","2020-04-29","WAL"
"2","2020-04-29","WAL"
"2","2020-04-29","WAL"
"2x daags poetsen met 4% javel","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","WAL"
"3","2020-04-29","WAL"
"3","2020-04-29","WAL"
"3","2020-04-29","WAL"
"3","2020-04-29","WAL"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","BRU"
"3","2020-04-29","BRU"
"3","2020-04-29","BRU"
"3","2020-04-29","BRU"
"3","2020-04-29","BRU"
"3","2020-04-29","VLA"
"3","2020-04-29","BRU"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","WAL"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"3","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","WAL"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","BRU"
"4","2020-04-29","VLA"
"4","2020-04-29","BRU"
"4","2020-04-29","BRU"
"4","2020-04-29","BRU"
"4","2020-04-29","BRU"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","VLA"
"4","2020-04-29","WAL"
"4","2020-04-29","WAL"
"4","2020-04-29","WAL"
"4","2020-04-29","WAL"
"4","2020-04-29","WAL"
"4","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","WAL"
"5","2020-04-29","WAL"
"5","2020-04-29","WAL"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","BRU"
"5","2020-04-29","BRU"
"5","2020-04-29","BRU"
"5","2020-04-29","BRU"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"5","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","WAL"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","BRU"
"7","2020-04-29","BRU"
"7","2020-04-29","BRU"
"7","2020-04-29","BRU"
"7","2020-04-29","BRU"
"7","2020-04-29","BRU"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","VLA"
"7","2020-04-29","WAL"
"7","2020-04-29","WAL"
"7","2020-04-29","WAL"
"7","2020-04-29","WAL"
"7","2020-04-29","WAL"
"7","2020-04-29","VLA"
"8","2020-04-29","WAL"
"8","2020-04-29","WAL"
"8","2020-04-29","VLA"
"8","2020-04-29","VLA"
"8","2020-04-29","BRU"
"8","2020-04-29","BRU"
"8","2020-04-29","BRU"
"8","2020-04-29","BRU"
"8","2020-04-29","BRU"
"8","2020-04-29","VLA"
"8","2020-04-29","VLA"
"8","2020-04-29","VLA"
"8","2020-04-29","VLA"
"8","2020-04-29","VLA"
"8","2020-04-29","VLA"
"8","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","BRU"
"9","2020-04-29","BRU"
"9","2020-04-29","BRU"
"9","2020-04-29","VLA"
"9","2020-04-29","VLA"
"9","2020-04-29","WAL"
"9","2020-04-29","WAL"
"1","2020-04-30","WAL"
"1","2020-04-30","WAL"
"1","2020-04-30","WAL"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","BRU"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","WAL"
"1","2020-04-30","BRU"
"1","2020-04-30","BRU"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"1","2020-04-30","VLA"
"10","2020-04-30","VLA"
"10","2020-04-30","VLA"
"10","2020-04-30","VLA"
"10","2020-04-30","BRU"
"10","2020-04-30","WAL"
"10","2020-04-30","VLA"
"10","2020-04-30","VLA"
"10","2020-04-30","VLA"
