"nr_num_cra_beds_available","d_completed","cd_regio"
"160","2020-03-30","VLA"
"115","2020-03-30","VLA"
"169","2020-03-30","VLA"
"140","2020-03-30","VLA"
"91","2020-03-30","VLA"
"155","2020-03-30","VLA"
"93","2020-03-30","VLA"
"100","2020-03-30","VLA"
"83","2020-03-30","VLA"
"99","2020-03-30","VLA"
"105","2020-03-30","VLA"
"155","2020-03-30","VLA"
"112","2020-03-30","VLA"
"115","2020-03-30","VLA"
"87","2020-03-30","VLA"
"100","2020-03-30","VLA"
"121","2020-03-30","VLA"
"115","2020-03-30","VLA"
"176","2020-03-30","VLA"
"143","2020-03-30","VLA"
"154","2020-03-30","VLA"
"124","2020-03-30","VLA"
"117","2020-03-30","VLA"
"60","2020-03-30","VLA"
"109","2020-03-30","VLA"
"100","2020-03-30","VLA"
"126","2020-03-30","VLA"
"76","2020-03-30","VLA"
"60","2020-03-30","VLA"
"64","2020-03-30","VLA"
"59","2020-03-30","VLA"
"139","2020-03-30","VLA"
"142","2020-03-30","VLA"
"450","2020-03-30","VLA"
"113","2020-03-30","VLA"
"84","2020-03-30","VLA"
"122","2020-03-30","VLA"
"120","2020-03-30","VLA"
"90","2020-03-30","VLA"
"108","2020-03-30","VLA"
"32","2020-03-30","VLA"
"77","2020-03-30","VLA"
"140","2020-03-30","VLA"
"139","2020-03-30","VLA"
"180","2020-03-30","VLA"
"123","2020-03-30","VLA"
"149","2020-03-30","VLA"
"63","2020-03-30","VLA"
"60","2020-03-30","VLA"
"54","2020-03-30","VLA"
"158","2020-03-30","VLA"
"65","2020-03-30","VLA"
"205","2020-03-30","VLA"
"155","2020-03-30","VLA"
"64","2020-03-30","VLA"
"150","2020-03-30","VLA"
"79","2020-03-30","VLA"
"110","2020-03-30","VLA"
"129","2020-03-30","VLA"
"118","2020-03-30","VLA"
"83","2020-03-30","VLA"
"68","2020-03-30","VLA"
"108","2020-03-30","VLA"
"104","2020-03-30","VLA"
"80","2020-03-30","VLA"
"66","2020-03-30","VLA"
"59","2020-03-30","VLA"
"125","2020-03-30","VLA"
"101","2020-03-30","VLA"
"191","2020-03-30","VLA"
"110","2020-03-30","VLA"
"186","2020-03-30","VLA"
"160","2020-03-30","VLA"
"180","2020-03-30","VLA"
"135","2020-03-30","VLA"
"68","2020-03-30","VLA"
"150","2020-03-30","VLA"
"120","2020-03-30","VLA"
"120","2020-03-30","VLA"
"111","2020-03-30","VLA"
"328","2020-03-30","VLA"
"102","2020-03-30","VLA"
"193","2020-03-30","VLA"
"60","2020-03-30","VLA"
"174","2020-03-30","VLA"
"105","2020-03-30","VLA"
"194","2020-03-30","VLA"
"155","2020-03-30","VLA"
"30","2020-03-30","VLA"
"252","2020-03-30","VLA"
"186","2020-03-30","VLA"
"166","2020-03-30","VLA"
"64","2020-03-30","VLA"
"270","2020-03-30","VLA"
"121","2020-03-30","VLA"
"54","2020-03-30","VLA"
"145","2020-03-30","WAL"
"1","2020-03-30","VLA"
"160","2020-03-30","VLA"
"96","2020-03-30","VLA"
"96","2020-03-30","VLA"
"180","2020-03-30","VLA"
"89","2020-03-30","VLA"
"68","2020-03-30","VLA"
"42","2020-03-30","VLA"
"100","2020-03-30","VLA"
"92","2020-03-30","VLA"
"58","2020-03-30","VLA"
"100","2020-03-30","VLA"
"44","2020-03-30","VLA"
"26","2020-03-30","VLA"
"96","2020-03-30","VLA"
"103","2020-03-30","VLA"
"64","2020-03-30","VLA"
"35","2020-03-30","VLA"
"185","2020-03-30","VLA"
"3","2020-03-30","VLA"
"92","2020-03-30","VLA"
"155","2020-03-30","VLA"
"180","2020-03-30","VLA"
"72","2020-03-30","VLA"
"60","2020-03-30","VLA"
"90","2020-03-30","VLA"
"95","2020-03-30","WAL"
"48","2020-03-30","VLA"
"61","2020-03-30","VLA"
"102","2020-03-30","VLA"
"75","2020-03-30","VLA"
"70","2020-03-30","VLA"
"142","2020-03-30","VLA"
"166","2020-03-30","VLA"
"101","2020-03-30","VLA"
"60","2020-03-30","VLA"
"158","2020-03-30","VLA"
"160","2020-03-30","VLA"
"103","2020-03-30","VLA"
"178","2020-03-30","VLA"
"98","2020-03-30","VLA"
"124","2020-03-30","VLA"
"70","2020-03-30","VLA"
"164","2020-03-30","VLA"
"171","2020-03-30","VLA"
"177","2020-03-30","VLA"
"118","2020-03-30","VLA"
"96","2020-03-30","VLA"
"102","2020-03-30","VLA"
"158","2020-03-30","VLA"
"126","2020-03-30","VLA"
"124","2020-03-30","VLA"
"120","2020-03-30","VLA"
"180","2020-03-30","VLA"
"153","2020-03-30","VLA"
"135","2020-03-30","VLA"
"83","2020-03-30","VLA"
"105","2020-03-30","VLA"
"127","2020-03-30","VLA"
"60","2020-03-30","VLA"
"96","2020-03-30","VLA"
"160","2020-03-30","VLA"
"101","2020-03-30","VLA"
"135","2020-03-30","VLA"
"85","2020-03-30","VLA"
"88","2020-03-30","VLA"
"210","2020-03-30","VLA"
"104","2020-03-30","VLA"
"156","2020-03-30","VLA"
"144","2020-03-30","VLA"
"93","2020-03-30","VLA"
"96","2020-03-30","VLA"
"60","2020-03-30","VLA"
"110","2020-03-30","VLA"
"90","2020-03-30","VLA"
"71","2020-03-30","VLA"
"101","2020-03-31","VLA"
"216","2020-03-31","VLA"
"60","2020-03-31","VLA"
"60","2020-03-31","VLA"
"132","2020-03-31","VLA"
"126","2020-03-31","VLA"
"196","2020-03-31","VLA"
"70","2020-03-31","VLA"
"193","2020-03-31","VLA"
"35","2020-03-31","VLA"
"85","2020-03-31","VLA"
"64","2020-03-31","VLA"
"180","2020-03-31","VLA"
"102","2020-03-31","VLA"
"80","2020-03-31","VLA"
"180","2020-03-31","VLA"
"149","2020-03-31","VLA"
"174","2020-03-31","VLA"
"94","2020-03-31","VLA"
"180","2020-03-31","VLA"
"77","2020-03-31","VLA"
"54","2020-03-31","VLA"
"105","2020-03-31","VLA"
"124","2020-03-31","VLA"
"277","2020-03-31","VLA"
"97","2020-03-31","VLA"
"100","2020-03-31","VLA"
"143","2020-03-31","VLA"
"55","2020-03-31","VLA"
"120","2020-03-31","VLA"
"85","2020-03-31","VLA"
"139","2020-03-31","VLA"
"129","2020-03-31","VLA"
"78","2020-03-31","VLA"
"122","2020-03-31","VLA"
"100","2020-03-31","VLA"
"124","2020-03-31","VLA"
"252","2020-03-31","VLA"
"68","2020-03-31","VLA"
"186","2020-03-31","VLA"
"150","2020-03-31","VLA"
"92","2020-03-31","VLA"
"198","2020-03-31","VLA"
"90","2020-03-31","VLA"
"77","2020-03-31","VLA"
"111","2020-03-31","VLA"
"124","2020-03-31","VLA"
"120","2020-03-31","VLA"
"180","2020-03-31","VLA"
"190","2020-03-31","VLA"
"125","2020-03-31","VLA"
"60","2020-03-31","VLA"
"124","2020-03-31","VLA"
"180","2020-03-31","VLA"
"100","2020-03-31","VLA"
"60","2020-03-31","VLA"
"60","2020-03-31","VLA"
"80","2020-03-31","VLA"
"194","2020-03-31","VLA"
"120","2020-03-31","VLA"
"1","2020-03-31","VLA"
"91","2020-03-31","VLA"
"155","2020-03-31","VLA"
"101","2020-03-31","VLA"
"210","2020-03-31","VLA"
"104","2020-03-31","VLA"
"58","2020-03-31","VLA"
"90","2020-03-31","VLA"
"1","2020-03-31","VLA"
"89","2020-03-31","VLA"
"75","2020-03-31","VLA"
"93","2020-03-31","VLA"
"63","2020-03-31","VLA"
"70","2020-03-31","VLA"
"112","2020-03-31","VLA"
"128","2020-03-31","VLA"
"80","2020-03-31","VLA"
"71","2020-03-31","VLA"
"105","2020-03-31","VLA"
"98","2020-03-31","VLA"
"125","2020-03-31","VLA"
"60","2020-03-31","VLA"
"26","2020-03-31","VLA"
"65","2020-03-31","VLA"
"90","2020-03-31","VLA"
"83","2020-03-31","VLA"
"100","2020-03-31","VLA"
"110","2020-03-31","VLA"
"120","2020-03-31","VLA"
"105","2020-03-31","VLA"
"100","2020-03-31","VLA"
"0","2020-03-31","VLA"
"103","2020-03-31","VLA"
"81","2020-03-31","VLA"
"80","2020-03-31","VLA"
"155","2020-03-31","VLA"
"75","2020-03-31","VLA"
"150","2020-03-31","BRU"
"180","2020-03-31","VLA"
"158","2020-03-31","VLA"
"135","2020-03-31","VLA"
"121","2020-03-31","VLA"
"87","2020-03-31","VLA"
"120","2020-03-31","VLA"
"107","2020-03-31","VLA"
"218","2020-03-31","VLA"
"110","2020-03-31","VLA"
"155","2020-03-31","VLA"
"177","2020-03-31","VLA"
"90","2020-03-31","VLA"
"90","2020-03-31","VLA"
"109","2020-03-31","VLA"
"96","2020-03-31","VLA"
"110","2020-03-31","VLA"
"90","2020-03-31","VLA"
"95","2020-03-31","VLA"
"313","2020-03-31","VLA"
"166","2020-03-31","VLA"
"100","2020-03-31","VLA"
"138","2020-03-31","VLA"
"150","2020-03-31","VLA"
"103","2020-03-31","VLA"
"105","2020-03-31","VLA"
"154","2020-03-31","VLA"
"126","2020-03-31","VLA"
"84","2020-03-31","VLA"
"30","2020-03-31","VLA"
"139","2020-03-31","VLA"
"60","2020-03-31","VLA"
"205","2020-03-31","VLA"
"96","2020-03-31","VLA"
"108","2020-03-31","VLA"
"120","2020-03-31","VLA"
"92","2020-03-31","VLA"
"125","2020-03-31","VLA"
"101","2020-03-31","VLA"
"76","2020-03-31","VLA"
"102","2020-03-31","VLA"
"115","2020-03-31","VLA"
"140","2020-03-31","WAL"
"32","2020-03-31","VLA"
"224","2020-03-31","VLA"
"64","2020-03-31","VLA"
"101","2020-03-31","VLA"
"140","2020-03-31","VLA"
"25","2020-03-31","VLA"
"180","2020-03-31","VLA"
"0","2020-03-31","WAL"
"180","2020-03-31","VLA"
"98","2020-03-31","VLA"
"220","2020-03-31","VLA"
"96","2020-03-31","VLA"
"110","2020-03-31","VLA"
"328","2020-03-31","VLA"
"140","2020-03-31","VLA"
"105","2020-03-31","VLA"
"102","2020-03-31","VLA"
"90","2020-03-31","VLA"
"95","2020-03-31","VLA"
"90","2020-03-31","VLA"
"186","2020-03-31","VLA"
"48","2020-03-31","VLA"
"83","2020-03-31","VLA"
"144","2020-03-31","VLA"
"92","2020-03-31","VLA"
"76","2020-03-31","VLA"
"132","2020-03-31","VLA"
"100","2020-03-31","VLA"
"81","2020-03-31","VLA"
"164","2020-03-31","VLA"
"166","2020-03-31","VLA"
"120","2020-03-31","VLA"
"102","2020-03-31","VLA"
"95","2020-03-31","WAL"
"155","2020-03-31","VLA"
"105","2020-03-31","VLA"
"155","2020-03-31","VLA"
"156","2020-03-31","VLA"
"182","2020-03-31","VLA"
"80","2020-03-31","VLA"
"121","2020-03-31","VLA"
"116","2020-03-31","VLA"
"90","2020-03-31","VLA"
"118","2020-03-31","VLA"
"68","2020-03-31","VLA"
"93","2020-03-31","VLA"
"185","2020-03-31","VLA"
"76","2020-03-31","VLA"
"100","2020-03-31","BRU"
"83","2020-03-31","VLA"
"171","2020-03-31","VLA"
"158","2020-03-31","VLA"
"143","2020-03-31","VLA"
"60","2020-03-31","VLA"
"68","2020-03-31","VLA"
"65","2020-03-31","VLA"
"81","2020-03-31","VLA"
"53","2020-03-31","VLA"
"100","2020-04-01","VLA"
"110","2020-04-01","VLA"
"80","2020-04-01","VLA"
"96","2020-04-01","VLA"
"135","2020-04-01","VLA"
"104","2020-04-01","VLA"
"75","2020-04-01","VLA"
"126","2020-04-01","VLA"
"104","2020-04-01","VLA"
"328","2020-04-01","VLA"
"155","2020-04-01","VLA"
"95","2020-04-01","WAL"
"100","2020-04-01","VLA"
"92","2020-04-01","VLA"
"93","2020-04-01","VLA"
"100","2020-04-01","VLA"
"74","2020-04-01","VLA"
"160","2020-04-01","VLA"
"118","2020-04-01","VLA"
"193","2020-04-01","VLA"
"112","2020-04-01","VLA"
"60","2020-04-01","VLA"
"186","2020-04-01","VLA"
"166","2020-04-01","VLA"
"180","2020-04-01","VLA"
"108","2020-04-01","VLA"
"150","2020-04-01","VLA"
"60","2020-04-01","VLA"
"104","2020-04-01","VLA"
"209","2020-04-01","VLA"
"89","2020-04-01","VLA"
"65","2020-04-01","VLA"
"105","2020-04-01","VLA"
"154","2020-04-01","VLA"
"102","2020-04-01","VLA"
"146","2020-04-01","VLA"
"120","2020-04-01","VLA"
"68","2020-04-01","VLA"
"40","2020-04-01","VLA"
"30","2020-04-01","VLA"
"123","2020-04-01","VLA"
"99","2020-04-01","VLA"
"72","2020-04-01","VLA"
"91","2020-04-01","VLA"
"186","2020-04-01","VLA"
"63","2020-04-01","VLA"
"60","2020-04-01","VLA"
"150","2020-04-01","BRU"
"121","2020-04-01","VLA"
"140","2020-04-01","VLA"
"92","2020-04-01","VLA"
"100","2020-04-01","VLA"
"125","2020-04-01","VLA"
"42","2020-04-01","VLA"
"139","2020-04-01","VLA"
"160","2020-04-01","VLA"
"76","2020-04-01","VLA"
"68","2020-04-01","VLA"
"140","2020-04-01","VLA"
"113","2020-04-01","VLA"
"99","2020-04-01","VLA"
"139","2020-04-01","VLA"
"109","2020-04-01","VLA"
"32","2020-04-01","VLA"
"26","2020-04-01","VLA"
"142","2020-04-01","VLA"
"155","2020-04-01","VLA"
"108","2020-04-01","VLA"
"61","2020-04-01","VLA"
"138","2020-04-01","VLA"
"76","2020-04-01","VLA"
"100","2020-04-01","VLA"
"126","2020-04-01","VLA"
"111","2020-04-01","VLA"
"120","2020-04-01","VLA"
"98","2020-04-01","VLA"
"141","2020-04-01","VLA"
"104","2020-04-01","VLA"
"154","2020-04-01","VLA"
"25","2020-04-01","VLA"
"224","2020-04-01","VLA"
"107","2020-04-01","VLA"
"30","2020-04-01","VLA"
"80","2020-04-01","VLA"
"180","2020-04-01","VLA"
"172","2020-04-01","VLA"
"104","2020-04-01","VLA"
"180","2020-04-01","VLA"
"194","2020-04-01","VLA"
"90","2020-04-01","VLA"
"90","2020-04-01","VLA"
"171","2020-04-01","VLA"
"102","2020-04-01","VLA"
"150","2020-04-01","VLA"
"90","2020-04-01","VLA"
"64","2020-04-01","VLA"
"100","2020-04-01","VLA"
"180","2020-04-01","VLA"
"66","2020-04-01","VLA"
"77","2020-04-01","VLA"
"188","2020-04-01","VLA"
"105","2020-04-01","VLA"
"58","2020-04-01","VLA"
"155","2020-04-01","VLA"
"218","2020-04-01","VLA"
"98","2020-04-01","VLA"
"143","2020-04-01","VLA"
"59","2020-04-01","BRU"
"101","2020-04-01","VLA"
"88","2020-04-01","VLA"
"120","2020-04-01","VLA"
"115","2020-04-01","VLA"
"100","2020-04-01","VLA"
"64","2020-04-01","VLA"
"92","2020-04-01","VLA"
"84","2020-04-01","VLA"
"155","2020-04-01","VLA"
"177","2020-04-01","VLA"
"0","2020-04-01","VLA"
"122","2020-04-01","VLA"
"80","2020-04-01","VLA"
"132","2020-04-01","VLA"
"115","2020-04-01","VLA"
"60","2020-04-01","VLA"
"206","2020-04-01","VLA"
"91","2020-04-01","VLA"
"90","2020-04-01","VLA"
"160","2020-04-01","VLA"
"80","2020-04-01","VLA"
"180","2020-04-01","VLA"
"96","2020-04-01","VLA"
"149","2020-04-01","VLA"
"74","2020-04-01","VLA"
"277","2020-04-01","VLA"
"144","2020-04-01","VLA"
"83","2020-04-01","VLA"
"93","2020-04-01","VLA"
"64","2020-04-01","VLA"
"98","2020-04-01","VLA"
"94","2020-04-01","VLA"
"65","2020-04-01","VLA"
"80","2020-04-01","VLA"
"124","2020-04-01","VLA"
"96","2020-04-01","VLA"
"153","2020-04-01","VLA"
"131","2020-04-01","VLA"
"54","2020-04-01","VLA"
"102","2020-04-01","VLA"
"210","2020-04-01","VLA"
"120","2020-04-01","VLA"
"66","2020-04-01","VLA"
"60","2020-04-01","VLA"
"80","2020-04-01","VLA"
"110","2020-04-01","VLA"
"76","2020-04-01","VLA"
"140","2020-04-01","VLA"
"176","2020-04-01","VLA"
"180","2020-04-01","VLA"
"116","2020-04-01","VLA"
"146","2020-04-01","VLA"
"85","2020-04-01","VLA"
"53","2020-04-01","VLA"
"94","2020-04-01","VLA"
"81","2020-04-01","VLA"
"64","2020-04-01","VLA"
"105","2020-04-01","VLA"
"124","2020-04-01","VLA"
"121","2020-04-01","VLA"
"156","2020-04-01","VLA"
"80","2020-04-01","VLA"
"100","2020-04-01","VLA"
"85","2020-04-01","VLA"
"156","2020-04-01","VLA"
"112","2020-04-01","VLA"
"115","2020-04-01","VLA"
"83","2020-04-01","VLA"
"96","2020-04-01","VLA"
"60","2020-04-01","VLA"
"40","2020-04-01","VLA"
"96","2020-04-01","VLA"
"124","2020-04-01","VLA"
"69","2020-04-01","VLA"
"81","2020-04-01","VLA"
"93","2020-04-01","VLA"
"154","2020-04-01","VLA"
"89","2020-04-01","VLA"
"155","2020-04-01","VLA"
"118","2020-04-01","VLA"
"102","2020-04-01","VLA"
"60","2020-04-01","VLA"
"252","2020-04-01","VLA"
"54","2020-04-01","VLA"
"0158","2020-04-01","VLA"
"108","2020-04-01","VLA"
"150","2020-04-01","VLA"
"166","2020-04-01","VLA"
"50","2020-04-01","VLA"
"83","2020-04-01","VLA"
"118","2020-04-01","VLA"
"192","2020-04-01","VLA"
"60","2020-04-01","VLA"
"135","2020-04-01","VLA"
"79","2020-04-01","VLA"
"80","2020-04-01","VLA"
"101","2020-04-01","VLA"
"301","2020-04-01","VLA"
"30","2020-04-01","VLA"
"60","2020-04-01","VLA"
"126","2020-04-01","VLA"
"164","2020-04-01","VLA"
"174","2020-04-01","VLA"
"102","2020-04-01","VLA"
"178","2020-04-01","VLA"
"180","2020-04-01","VLA"
"155","2020-04-01","VLA"
"186","2020-04-01","VLA"
"60","2020-04-01","VLA"
"71","2020-04-01","VLA"
"185","2020-04-01","VLA"
"123","2020-04-01","VLA"
"141","2020-04-01","VLA"
"121","2020-04-01","VLA"
"80","2020-04-01","VLA"
"25","2020-04-01","VLA"
"44","2020-04-01","VLA"
"76","2020-04-01","VLA"
"160","2020-04-01","VLA"
"87","2020-04-01","VLA"
"124","2020-04-01","VLA"
"180","2020-04-01","VLA"
"76","2020-04-01","VLA"
"80","2020-04-01","VLA"
"105","2020-04-01","VLA"
"47","2020-04-01","VLA"
"143","2020-04-01","VLA"
"61","2020-04-01","VLA"
"124","2020-04-02","VLA"
"140","2020-04-02","VLA"
"185","2020-04-02","VLA"
"76","2020-04-02","VLA"
"143","2020-04-02","VLA"
"126","2020-04-02","VLA"
"150","2020-04-02","VLA"
"75","2020-04-02","VLA"
"25","2020-04-02","VLA"
"186","2020-04-02","VLA"
"105","2020-04-02","VLA"
"110","2020-04-02","VLA"
"126","2020-04-02","VLA"
"69","2020-04-02","VLA"
"224","2020-04-02","VLA"
"149","2020-04-02","VLA"
"100","2020-04-02","VLA"
"107","2020-04-02","VLA"
"110","2020-04-02","VLA"
"84","2020-04-02","VLA"
"120","2020-04-02","VLA"
"88","2020-04-02","VLA"
"60","2020-04-02","VLA"
"143","2020-04-02","VLA"
"65","2020-04-02","VLA"
"100","2020-04-02","VLA"
"110","2020-04-02","VLA"
"110","2020-04-02","VLA"
"109","2020-04-02","VLA"
"96","2020-04-02","VLA"
"180","2020-04-02","VLA"
"105","2020-04-02","VLA"
"150","2020-04-02","VLA"
"100","2020-04-02","VLA"
"105","2020-04-02","VLA"
"135","2020-04-02","VLA"
"153","2020-04-02","VLA"
"105","2020-04-02","VLA"
"122","2020-04-02","VLA"
"64","2020-04-02","VLA"
"120","2020-04-02","VLA"
"60","2020-04-02","VLA"
"80","2020-04-02","VLA"
"81","2020-04-02","VLA"
"139","2020-04-02","VLA"
"35","2020-04-02","VLA"
"164","2020-04-02","VLA"
"92","2020-04-02","VLA"
"186","2020-04-02","VLA"
"76","2020-04-02","VLA"
"61","2020-04-02","VLA"
"165","2020-04-02","VLA"
"180","2020-04-02","VLA"
"92","2020-04-02","VLA"
"155","2020-04-02","VLA"
"126","2020-04-02","VLA"
"125","2020-04-02","VLA"
"58","2020-04-02","VLA"
"160","2020-04-02","VLA"
"121","2020-04-02","VLA"
"150","2020-04-02","VLA"
"176","2020-04-02","VLA"
"54","2020-04-02","VLA"
"180","2020-04-02","VLA"
"132","2020-04-02","VLA"
"210","2020-04-02","VLA"
"93","2020-04-02","VLA"
"160","2020-04-02","VLA"
"205","2020-04-02","VLA"
"150","2020-04-02","VLA"
"120","2020-04-02","VLA"
"60","2020-04-02","VLA"
"171","2020-04-02","VLA"
"80","2020-04-02","VLA"
"94","2020-04-02","VLA"
"60","2020-04-02","VLA"
"83","2020-04-02","VLA"
"115","2020-04-02","VLA"
"182","2020-04-02","VLA"
"103","2020-04-02","VLA"
"81","2020-04-02","VLA"
"49","2020-04-02","VLA"
"95","2020-04-02","VLA"
"30","2020-04-02","VLA"
"92","2020-04-02","VLA"
"155","2020-04-02","VLA"
"48","2020-04-02","VLA"
"156","2020-04-02","VLA"
"97","2020-04-02","VLA"
"60","2020-04-02","VLA"
"71","2020-04-02","VLA"
"63","2020-04-02","VLA"
"160","2020-04-02","VLA"
"138","2020-04-02","VLA"
"151","2020-04-02","VLA"
"100","2020-04-02","VLA"
"75","2020-04-02","VLA"
"109","2020-04-02","VLA"
"120","2020-04-02","VLA"
"100","2020-04-02","VLA"
"132","2020-04-02","VLA"
"104","2020-04-02","VLA"
"105","2020-04-02","VLA"
"104","2020-04-02","VLA"
"277","2020-04-02","VLA"
"142","2020-04-02","VLA"
"125","2020-04-02","VLA"
"102","2020-04-02","VLA"
"180","2020-04-02","VLA"
"220","2020-04-02","VLA"
"155","2020-04-02","VLA"
"87","2020-04-02","VLA"
"89","2020-04-02","VLA"
"126","2020-04-02","VLA"
"98","2020-04-02","VLA"
"150","2020-04-02","BRU"
"87","2020-04-02","VLA"
"123","2020-04-02","VLA"
"63","2020-04-02","VLA"
"120","2020-04-02","VLA"
"155","2020-04-02","VLA"
"101","2020-04-02","VLA"
"64","2020-04-02","VLA"
"90","2020-04-02","VLA"
"0","2020-04-02","VLA"
"59","2020-04-02","VLA"
"155","2020-04-02","VLA"
"141","2020-04-02","VLA"
"100","2020-04-02","VLA"
"240","2020-04-02","WAL"
"194","2020-04-02","VLA"
"101","2020-04-02","VLA"
"83","2020-04-02","VLA"
"83","2020-04-02","VLA"
"90","2020-04-02","VLA"
"218","2020-04-02","VLA"
"40","2020-04-02","VLA"
"32","2020-04-02","VLA"
"140","2020-04-02","VLA"
"53","2020-04-02","VLA"
"77","2020-04-02","VLA"
"99","2020-04-02","VLA"
"75","2020-04-02","VLA"
"131","2020-04-02","VLA"
"119","2020-04-02","VLA"
"110","2020-04-02","VLA"
"64","2020-04-02","VLA"
"96","2020-04-02","VLA"
"104","2020-04-02","VLA"
"68","2020-04-02","VLA"
"53","2020-04-02","VLA"
"121","2020-04-02","VLA"
"93","2020-04-02","VLA"
"186","2020-04-02","VLA"
"86","2020-04-02","VLA"
"125","2020-04-02","VLA"
"158","2020-04-02","VLA"
"100","2020-04-02","VLA"
"143","2020-04-02","VLA"
"90","2020-04-02","VLA"
"96","2020-04-02","VLA"
"400","2020-04-02","VLA"
"135","2020-04-02","VLA"
"180","2020-04-02","VLA"
"177","2020-04-02","VLA"
"98","2020-04-02","VLA"
"108","2020-04-02","VLA"
"60","2020-04-02","VLA"
"64","2020-04-02","VLA"
"60","2020-04-02","VLA"
"70","2020-04-02","VLA"
"138","2020-04-02","VLA"
"90","2020-04-02","VLA"
"64","2020-04-02","VLA"
"60","2020-04-02","VLA"
"139","2020-04-02","VLA"
"328","2020-04-02","VLA"
"112","2020-04-02","VLA"
"180","2020-04-02","VLA"
"30","2020-04-02","VLA"
"124","2020-04-02","VLA"
"111","2020-04-02","VLA"
"75","2020-04-02","VLA"
"95","2020-04-02","VLA"
"105","2020-04-02","VLA"
"174","2020-04-02","VLA"
"224","2020-04-02","VLA"
"121","2020-04-02","VLA"
"100","2020-04-02","BRU"
"186","2020-04-02","VLA"
"154","2020-04-02","VLA"
"120","2020-04-02","VLA"
"80","2020-04-02","VLA"
"136","2020-04-02","VLA"
"193","2020-04-02","VLA"
"26","2020-04-02","VLA"
"135","2020-04-02","VLA"
"80","2020-04-02","VLA"
"72","2020-04-02","VLA"
"252","2020-04-02","VLA"
"180","2020-04-02","VLA"
"102","2020-04-02","VLA"
"90","2020-04-02","VLA"
"96","2020-04-02","VLA"
"84","2020-04-02","VLA"
"125","2020-04-02","VLA"
"192","2020-04-02","VLA"
"70","2020-04-02","VLA"
"92","2020-04-02","VLA"
"97","2020-04-03","VLA"
"48","2020-04-03","VLA"
"90","2020-04-03","VLA"
"146","2020-04-03","VLA"
"115","2020-04-03","VLA"
"124","2020-04-03","VLA"
"138","2020-04-03","VLA"
"76","2020-04-03","VLA"
"96","2020-04-03","VLA"
"114","2020-04-03","VLA"
"80","2020-04-03","VLA"
