"tx_prof_circle","d_completed","cd_regio"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","BRU"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","BRU"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","VLA"
"","2020-03-23","WAL"
"","2020-03-23","WAL"
"","2020-03-23","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","BRU"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","BRU"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","BRU"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","VLA"
"","2020-03-24","WAL"
