"cd_infection_screen","d_completed","cd_regio"
"3","2020-06-11","VLA"
"2","2020-06-11","WAL"
"3","2020-06-11","VLA"
"3","2020-06-11","VLA"
"2","2020-06-11","VLA"
"2","2020-06-11","BRU"
"1","2020-06-11","VLA"
"3","2020-06-11","VLA"
"3","2020-06-11","VLA"
"3","2020-06-11","BRU"
"3","2020-06-11","VLA"
"4","2020-06-11","VLA"
"3","2020-06-11","VLA"
"2","2020-06-11","VLA"
"3","2020-06-11","VLA"
"3","2020-06-11","VLA"
"2","2020-06-11","VLA"
"4","2020-06-11","WAL"
"2","2020-06-11","WAL"
"3","2020-06-11","VLA"
"3","2020-06-11","VLA"
"4","2020-06-11","VLA"
"2","2020-06-11","VLA"
"3","2020-06-11","VLA"
"4","2020-06-11","WAL"
"2","2020-06-11","WAL"
"4","2020-06-11","VLA"
"4","2020-06-11","VLA"
"2","2020-06-11","VLA"
"3","2020-06-11","VLA"
"1","2020-06-11","VLA"
"3","2020-06-11","VLA"
"4","2020-06-11","VLA"
"2","2020-06-11","WAL"
"2","2020-06-11","BRU"
"4","2020-06-11","VLA"
"3","2020-06-11","VLA"
"3","2020-06-11","VLA"
"3","2020-06-11","VLA"
"3","2020-06-11","VLA"
"4","2020-06-11","VLA"
"3","2020-06-11","WAL"
"1","2020-06-11","WAL"
"3","2020-06-11","VLA"
"3","2020-06-11","BRU"
"3","2020-06-11","VLA"
"1","2020-06-11","WAL"
"2","2020-06-11","VLA"
"3","2020-06-11","VLA"
"4","2020-06-11","VLA"
"3","2020-06-11","VLA"
"3","2020-06-11","VLA"
"1","2020-06-11","VLA"
"4","2020-06-11","VLA"
"3","2020-06-11","VLA"
"1","2020-06-11","WAL"
"1","2020-06-11","WAL"
"3","2020-06-12","WAL"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"4","2020-06-12","VLA"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"1","2020-06-12","WAL"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"4","2020-06-12","VLA"
"3","2020-06-12","VLA"
"4","2020-06-12","WAL"
"3","2020-06-12","VLA"
"2","2020-06-12","VLA"
"3","2020-06-12","BRU"
"3","2020-06-12","VLA"
"3","2020-06-12","WAL"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"4","2020-06-12","VLA"
"3","2020-06-12","VLA"
"1","2020-06-12","VLA"
"3","2020-06-12","VLA"
"4","2020-06-12","BRU"
"1","2020-06-12","VLA"
"3","2020-06-12","BRU"
"2","2020-06-12","WAL"
"4","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"1","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"4","2020-06-12","VLA"
"3","2020-06-12","VLA"
"1","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"2","2020-06-12","BRU"
"4","2020-06-12","VLA"
"4","2020-06-12","VLA"
"2","2020-06-12","VLA"
"2","2020-06-12","WAL"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"4","2020-06-12","VLA"
"4","2020-06-12","VLA"
"2","2020-06-12","WAL"
"3","2020-06-12","VLA"
"1","2020-06-12","VLA"
"1","2020-06-12","VLA"
"3","2020-06-12","BRU"
"4","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"2","2020-06-12","VLA"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"1","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","BRU"
"1","2020-06-12","VLA"
"3","2020-06-12","VLA"
"2","2020-06-12","WAL"
"3","2020-06-12","VLA"
"2","2020-06-12","BRU"
"2","2020-06-12","VLA"
"3","2020-06-12","WAL"
"1","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"2","2020-06-12","BRU"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"1","2020-06-12","VLA"
"4","2020-06-12","BRU"
"3","2020-06-12","VLA"
"2","2020-06-12","WAL"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","WAL"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","BRU"
"3","2020-06-12","WAL"
"2","2020-06-12","BRU"
"1","2020-06-12","WAL"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"1","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"2","2020-06-12","VLA"
"2","2020-06-12","BRU"
"4","2020-06-12","VLA"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"2","2020-06-12","WAL"
"3","2020-06-12","VLA"
"3","2020-06-12","WAL"
"4","2020-06-12","WAL"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"4","2020-06-12","VLA"
"4","2020-06-12","VLA"
"2","2020-06-12","VLA"
"1","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","VLA"
"1","2020-06-12","VLA"
"4","2020-06-12","VLA"
"2","2020-06-12","VLA"
"4","2020-06-12","VLA"
"3","2020-06-12","WAL"
"4","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-12","WAL"
"2","2020-06-12","VLA"
"4","2020-06-12","VLA"
"3","2020-06-12","WAL"
"3","2020-06-12","WAL"
"1","2020-06-12","VLA"
"2","2020-06-12","VLA"
"3","2020-06-12","VLA"
"3","2020-06-13","WAL"
"1","2020-06-13","BRU"
"3","2020-06-13","VLA"
"1","2020-06-13","BRU"
"2","2020-06-13","VLA"
"3","2020-06-13","VLA"
"3","2020-06-13","VLA"
"3","2020-06-13","VLA"
"3","2020-06-13","VLA"
"3","2020-06-13","VLA"
"3","2020-06-14","VLA"
"3","2020-06-14","VLA"
"3","2020-06-15","VLA"
"4","2020-06-15","WAL"
"2","2020-06-15","VLA"
"2","2020-06-15","WAL"
"3","2020-06-15","VLA"
"3","2020-06-15","WAL"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"3","2020-06-15","WAL"
"4","2020-06-15","WAL"
"3","2020-06-15","VLA"
"4","2020-06-15","BRU"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"4","2020-06-15","VLA"
"2","2020-06-15","VLA"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","WAL"
"1","2020-06-15","WAL"
"3","2020-06-15","WAL"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"4","2020-06-15","WAL"
"3","2020-06-15","BRU"
"3","2020-06-15","VLA"
"1","2020-06-15","VLA"
"3","2020-06-15","WAL"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"3","2020-06-15","VLA"
"1","2020-06-15","VLA"
"2","2020-06-15","WAL"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"4","2020-06-15","VLA"
"1","2020-06-15","WAL"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","WAL"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"1","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"2","2020-06-15","BRU"
"3","2020-06-15","WAL"
"3","2020-06-15","WAL"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","WAL"
"3","2020-06-15","VLA"
"1","2020-06-15","VLA"
"3","2020-06-15","WAL"
"1","2020-06-15","VLA"
"3","2020-06-15","BRU"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"1","2020-06-15","VLA"
"3","2020-06-15","WAL"
"3","2020-06-15","VLA"
"3","2020-06-15","BRU"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","BRU"
"2","2020-06-15","WAL"
"4","2020-06-15","WAL"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"4","2020-06-15","VLA"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","WAL"
"2","2020-06-15","VLA"
"2","2020-06-15","VLA"
"2","2020-06-15","VLA"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","BRU"
"2","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","BRU"
"4","2020-06-15","WAL"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"2","2020-06-15","BRU"
"1","2020-06-15","VLA"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"3","2020-06-15","VLA"
"1","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","WAL"
"3","2020-06-15","VLA"
"4","2020-06-15","VLA"
"1","2020-06-15","WAL"
"4","2020-06-15","VLA"
"4","2020-06-15","VLA"
"4","2020-06-15","BRU"
"4","2020-06-15","VLA"
"3","2020-06-15","BRU"
"3","2020-06-15","VLA"
"1","2020-06-15","BRU"
"1","2020-06-15","VLA"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"3","2020-06-15","WAL"
"1","2020-06-15","VLA"
"1","2020-06-15","WAL"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"2","2020-06-15","VLA"
"4","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","VLA"
"1","2020-06-15","VLA"
"4","2020-06-15","VLA"
"2","2020-06-15","VLA"
"3","2020-06-15","VLA"
"3","2020-06-15","BRU"
"3","2020-06-15","VLA"
"3","2020-06-16","VLA"
"1","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","WAL"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"1","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","WAL"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"1","2020-06-16","VLA"
"3","2020-06-16","WAL"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"1","2020-06-16","VLA"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","WAL"
"3","2020-06-16","VLA"
"4","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"4","2020-06-16","VLA"
"1","2020-06-16","BRU"
"3","2020-06-16","VLA"
"3","2020-06-16","BRU"
"3","2020-06-16","WAL"
"4","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","BRU"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","WAL"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"1","2020-06-16","WAL"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","WAL"
"2","2020-06-16","WAL"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","WAL"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"1","2020-06-16","BRU"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"2","2020-06-16","VLA"
"1","2020-06-16","WAL"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"4","2020-06-16","VLA"
"2","2020-06-16","WAL"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","VLA"
"4","2020-06-16","WAL"
"1","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","WAL"
"3","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","BRU"
"3","2020-06-16","BRU"
"3","2020-06-16","BRU"
"2","2020-06-16","VLA"
"3","2020-06-16","BRU"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","WAL"
"2","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"4","2020-06-16","WAL"
"1","2020-06-16","WAL"
"4","2020-06-16","WAL"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","BRU"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","WAL"
"2","2020-06-16","VLA"
"4","2020-06-16","BRU"
"4","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"3","2020-06-16","VLA"
"4","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-16","VLA"
"3","2020-06-16","VLA"
"2","2020-06-17","VLA"
"1","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","WAL"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"1","2020-06-17","WAL"
"2","2020-06-17","VLA"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"2","2020-06-17","WAL"
"4","2020-06-17","VLA"
"4","2020-06-17","VLA"
"2","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","BRU"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","BRU"
"1","2020-06-17","BRU"
"2","2020-06-17","WAL"
"3","2020-06-17","WAL"
"1","2020-06-17","VLA"
"1","2020-06-17","WAL"
"3","2020-06-17","VLA"
"2","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"2","2020-06-17","VLA"
"3","2020-06-17","WAL"
"4","2020-06-17","VLA"
"1","2020-06-17","VLA"
"4","2020-06-17","BRU"
"1","2020-06-17","VLA"
"3","2020-06-17","WAL"
"2","2020-06-17","VLA"
"2","2020-06-17","BRU"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"1","2020-06-17","VLA"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"1","2020-06-17","WAL"
"2","2020-06-17","VLA"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"4","2020-06-17","VLA"
"1","2020-06-17","VLA"
"2","2020-06-17","VLA"
"2","2020-06-17","BRU"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"4","2020-06-17","VLA"
"3","2020-06-17","WAL"
"1","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","WAL"
"4","2020-06-17","VLA"
"2","2020-06-17","VLA"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"2","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"2","2020-06-17","WAL"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"2","2020-06-17","VLA"
"4","2020-06-17","VLA"
"2","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"1","2020-06-17","VLA"
"1","2020-06-17","WAL"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"2","2020-06-17","VLA"
"2","2020-06-17","VLA"
"3","2020-06-17","BRU"
"3","2020-06-17","VLA"
"1","2020-06-17","VLA"
"4","2020-06-17","WAL"
"2","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"2","2020-06-17","WAL"
"3","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","BRU"
"2","2020-06-17","VLA"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"3","2020-06-17","BRU"
"3","2020-06-17","VLA"
"3","2020-06-17","WAL"
"4","2020-06-17","VLA"
"3","2020-06-17","VLA"
"2","2020-06-17","VLA"
"2","2020-06-17","BRU"
"3","2020-06-17","WAL"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"4","2020-06-18","VLA"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","WAL"
"3","2020-06-18","VLA"
"2","2020-06-18","WAL"
"3","2020-06-18","WAL"
"1","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"2","2020-06-18","VLA"
"1","2020-06-18","WAL"
"3","2020-06-18","VLA"
"2","2020-06-18","BRU"
"3","2020-06-18","VLA"
"4","2020-06-18","VLA"
"4","2020-06-18","VLA"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","BRU"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"4","2020-06-18","BRU"
"3","2020-06-18","WAL"
"3","2020-06-18","VLA"
"4","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"2","2020-06-18","VLA"
"2","2020-06-18","BRU"
"3","2020-06-18","VLA"
"1","2020-06-18","WAL"
"2","2020-06-18","VLA"
"4","2020-06-18","BRU"
"3","2020-06-18","VLA"
"4","2020-06-18","VLA"
"2","2020-06-18","WAL"
"1","2020-06-18","VLA"
"4","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","WAL"
"3","2020-06-18","VLA"
"2","2020-06-18","VLA"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"4","2020-06-18","WAL"
"3","2020-06-18","BRU"
"1","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"4","2020-06-18","VLA"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","BRU"
"3","2020-06-18","VLA"
"1","2020-06-18","VLA"
"2","2020-06-18","VLA"
"4","2020-06-18","VLA"
"1","2020-06-18","WAL"
"3","2020-06-18","BRU"
"2","2020-06-18","BRU"
"3","2020-06-18","WAL"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"4","2020-06-18","VLA"
"4","2020-06-18","VLA"
"1","2020-06-18","WAL"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"1","2020-06-18","VLA"
"1","2020-06-18","VLA"
"3","2020-06-18","BRU"
"2","2020-06-18","VLA"
"1","2020-06-18","VLA"
"4","2020-06-18","BRU"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","WAL"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"1","2020-06-18","BRU"
"3","2020-06-18","VLA"
"1","2020-06-18","VLA"
"2","2020-06-18","VLA"
"2","2020-06-18","VLA"
"3","2020-06-18","VLA"
"4","2020-06-18","VLA"
"3","2020-06-18","VLA"
"2","2020-06-18","VLA"
"1","2020-06-18","VLA"
"2","2020-06-18","VLA"
"3","2020-06-18","WAL"
"3","2020-06-18","VLA"
"4","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-18","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"4","2020-06-19","VLA"
"3","2020-06-19","VLA"
"4","2020-06-19","WAL"
"3","2020-06-19","WAL"
"1","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"4","2020-06-19","VLA"
"2","2020-06-19","VLA"
"3","2020-06-19","VLA"
"2","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","WAL"
"1","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","BRU"
"2","2020-06-19","VLA"
"4","2020-06-19","VLA"
"1","2020-06-19","VLA"
"3","2020-06-19","VLA"
"1","2020-06-19","BRU"
"3","2020-06-19","VLA"
"1","2020-06-19","WAL"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"2","2020-06-19","VLA"
"4","2020-06-19","VLA"
"4","2020-06-19","VLA"
"2","2020-06-19","VLA"
"3","2020-06-19","BRU"
"3","2020-06-19","VLA"
"4","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"4","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"1","2020-06-19","WAL"
"2","2020-06-19","VLA"
"3","2020-06-19","VLA"
"2","2020-06-19","VLA"
"2","2020-06-19","BRU"
"2","2020-06-19","BRU"
"4","2020-06-19","VLA"
"1","2020-06-19","VLA"
"3","2020-06-19","BRU"
"2","2020-06-19","VLA"
"2","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"2","2020-06-19","WAL"
"4","2020-06-19","WAL"
"3","2020-06-19","VLA"
"4","2020-06-19","VLA"
"1","2020-06-19","VLA"
"3","2020-06-19","WAL"
"3","2020-06-19","VLA"
"1","2020-06-19","VLA"
"2","2020-06-19","VLA"
"2","2020-06-19","VLA"
"3","2020-06-19","WAL"
"3","2020-06-19","WAL"
"1","2020-06-19","VLA"
"3","2020-06-19","VLA"
"4","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"1","2020-06-19","WAL"
"3","2020-06-19","VLA"
"4","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"1","2020-06-19","VLA"
"3","2020-06-19","VLA"
"2","2020-06-19","VLA"
"4","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"2","2020-06-19","VLA"
"3","2020-06-19","BRU"
"3","2020-06-19","WAL"
"2","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"3","2020-06-19","VLA"
"1","2020-06-19","VLA"
"1","2020-06-19","VLA"
"2","2020-06-19","WAL"
"3","2020-06-19","VLA"
"4","2020-06-19","VLA"
"3","2020-06-19","VLA"
"2","2020-06-19","WAL"
"3","2020-06-19","VLA"
"2","2020-06-19","VLA"
"2","2020-06-19","VLA"
"1","2020-06-19","VLA"
"4","2020-06-19","BRU"
"3","2020-06-19","BRU"
"3","2020-06-20","VLA"
"3","2020-06-20","VLA"
"1","2020-06-20","BRU"
"3","2020-06-20","VLA"
"3","2020-06-20","VLA"
"3","2020-06-20","VLA"
"3","2020-06-20","VLA"
"3","2020-06-21","VLA"
"2","2020-06-21","VLA"
"3","2020-06-21","VLA"
"3","2020-06-22","VLA"
"4","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"1","2020-06-22","WAL"
"1","2020-06-22","VLA"
"3","2020-06-22","WAL"
"2","2020-06-22","BRU"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"2","2020-06-22","VLA"
"1","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","VLA"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"4","2020-06-22","VLA"
"3","2020-06-22","VLA"
"4","2020-06-22","VLA"
"2","2020-06-22","VLA"
"1","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","BRU"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"3","2020-06-22","WAL"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"2","2020-06-22","WAL"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"4","2020-06-22","WAL"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","WAL"
"4","2020-06-22","VLA"
"3","2020-06-22","WAL"
"4","2020-06-22","BRU"
"3","2020-06-22","WAL"
"3","2020-06-22","BRU"
"3","2020-06-22","VLA"
"2","2020-06-22","VLA"
"3","2020-06-22","VLA"
"3","2020-06-22","VLA"
"1","2020-06-22","VLA"
